0.4966137710380616,0.5074042846740505,0.6641752268473621
0.5931329568968541,0.5443730990199391,0.639089275014979
0.5830673727773297,0.5355863467387629,0.6262192929898143
0.5562024339774839,0.5079756674552214,0.5934811264230079
0.5566583663592045,0.4929368029739777,0.5776153385260636
0.5782976186300985,0.484251436296046,0.5681006590772918
0.6498439308385648,0.5165258533288273,0.5776393049730378
0.6791288184336969,0.5548158161541061,0.5953505092869983
0.6951565952372601,0.6621831699898614,0.6603475134811265
0.7055378248518219,0.7124366339979722,0.743846614739365
0.7441868621330621,0.7372423115917539,0.8130617136009587
0.7950759302774173,0.7550861777627577,0.8825404433792691
0.7750499772033809,0.7555931057789793,0.8972079089275016
0.7183390032616701,0.7448462318350794,0.8883403235470342
0.5944656823203451,0.6937816830010138,0.7793409227082085
0.5465577105180093,0.6793511321392363,0.7276932294787298
0.5186055483463683,0.6663399797228793,0.6966327142001199
0.4708729351523866,0.6009124704291989,0.6501617735170762
0.4453757934977028,0.5588374450827982,0.6321390053924506
0.4200189387297023,0.5299425481581616,0.6231515877771121
0.3689194402553221,0.4876985468063535,0.6169922109047334
0.3613088766527549,0.4723217303142954,0.6109047333732774
0.4504261214183004,0.45011828320378505,0.6222408627920911
0.5181846876863185,0.4304494761743832,0.6478130617136011
0.6091607337004173,0.4229469415343021,0.6934451767525465
0.728509802546207,0.45011828320378505,0.7866986219292991
0.7250026303791253,0.4752281176072997,0.8165847813061714
0.7028022305614983,0.5188915174045285,0.8352546434991013
0.6800757549188089,0.5805339641770868,0.8535410425404435
0.7020657244064111,0.6006759040216288,0.8578310365488317
0.6953319538456142,0.5983440351470091,0.8540922708208508
0.5973064917756813,0.5449476174383238,0.7442300778909527
0.5640584996317469,0.5464684014869888,0.6714200119832235
0.5548697085539929,0.5648867860763771,0.6127022168963452
0.4772910602181461,0.5959445758702264,0.5283642899940084
0.455090660400519,0.5905035484961135,0.4983822648292391
0.4992459579840775,0.5639067252450152,0.4536608747753146
0.5132746466524042,0.5428523149712741,0.4513121629718394
0.5018763371093887,0.4976005407232173,0.4674895146794488
0.4136709571072844,0.3732342007434944,0.5774236069502696
0.4509521972433626,0.4204798918553565,0.6845296584781306
0.5485918703749166,0.5558296721865494,0.7640742959856202
0.5705116964191772,0.6435958093950659,0.8414379868184543
0.5753515940097499,0.6459952686718485,0.8416057519472738
0.5759127415564829,0.6302805001689761,0.8263870581186341
0.5129940728790376,0.5927002365664076,0.7776872378669862
0.4782029249815874,0.5729638391348428,0.7454044337926903
0.4796408655700909,0.5361608651571477,0.6527501497902937
0.5125030687756462,0.5257857384251436,0.6059916117435591
0.5509767474485322,0.5244001351808043,0.5693229478729779
0.4861642058008627,0.4846907739101047,0.5293948472139006
0.4649808859116894,0.4184183845893883,0.5128579988016777
0.4128292357871848,0.3543764785400473,0.5007309766327143
0.15249184582471156,0.2783372761067928,0.4707010185739965
0.3013362325956581,0.30266982088543426,0.5849251048532056
0.4906533861747273,0.4436296045961473,0.7371599760335531
0.5836986637674043,0.3840148698884758,0.8602516476932296
0.4648405990250061,0.3504224400135181,0.8616656680647095
0.3764247886928769,0.3109834403514701,0.8038346315158779
0.329884614035703,0.3398783372761068,0.6839304973037748
