0.0,Inactive,0.0233154296875,-0.0233154296875,0.120361328125
0.0,Inactive,0.0233154296875,-0.0233154296875,0.120361328125
0.0209858418,Inactive,0.025634765625,-0.01300048828125,0.123779296875
0.041613102,Inactive,0.025390625,-0.00726318359375,0.125732421875
0.0614740849,Inactive,0.02032470703125,-0.00775146484375,0.12701416015625
0.0820930004,Inactive,0.01824951171875,-0.0084228515625,0.12567138671875
0.1025071144,Inactive,0.01458740234375,-0.0087890625,0.131103515625
0.1229510307,Inactive,0.01165771484375,-0.005615234375,0.13641357421875
0.1451034546,Inactive,0.0093994140625,0.00079345703125,0.13592529296875
0.1639251709,Inactive,0.0142822265625,0.00408935546875,0.11334228515625
0.1847450733,Inactive,0.01483154296875,-0.0028076171875,0.1016845703125
0.2073011398,Inactive,0.01507568359375,-0.01171875,0.095703125
0.2253439426,Inactive,0.01605224609375,-0.02386474609375,0.1080322265625
0.2458157539,Inactive,0.0125732421875,-0.02801513671875,0.1163330078125
0.2662241459,Inactive,0.00909423828125,-0.03082275390625,0.11865234375
0.286863327,Inactive,0.0079345703125,-0.02996826171875,0.1138916015625
0.3073000908,Inactive,0.00909423828125,-0.02789306640625,0.11138916015625
0.3276295662,Inactive,0.0086669921875,-0.02178955078125,0.1146240234375
0.3482956886,Inactive,0.00628662109375,-0.01885986328125,0.11700439453125
0.368799448,Inactive,0.0045166015625,-0.017333984375,0.119384765625
0.3890993595,Inactive,0.004150390625,-0.01776123046875,0.12176513671875
0.4098305702,Inactive,0.00518798828125,-0.02001953125,0.12353515625
0.4304647446,Inactive,0.005859375,-0.022705078125,0.12359619140625
0.4508924484,Inactive,0.0076904296875,-0.02557373046875,0.12030029296875
0.4713437557,Inactive,0.0101318359375,-0.02508544921875,0.11712646484375
0.4916329384000001,Inactive,0.01312255859375,-0.02435302734375,0.11749267578125
0.5120267868,Inactive,0.01068115234375,-0.0196533203125,0.11669921875
0.5324087143,Inactive,0.00921630859375,-0.01806640625,0.11688232421875
0.5530898571,Inactive,0.0079345703125,-0.01806640625,0.116455078125
0.5738790035,Inactive,0.0081787109375,-0.020263671875,0.1126708984375
0.5937988758,Inactive,0.00738525390625,-0.0205078125,0.1129150390625
0.6195738316,Inactive,0.004150390625,-0.01629638671875,0.11749267578125
0.6395330429,Inactive,0.00360107421875,-0.01300048828125,0.11712646484375
0.6595170497999999,Inactive,0.0059814453125,-0.0113525390625,0.116455078125
0.6808702945999999,Inactive,0.01483154296875,-0.01336669921875,0.11083984375
0.700381279,Inactive,0.01776123046875,-0.0135498046875,0.1083984375
0.7167677879000001,Inactive,0.02294921875,-0.0106201171875,0.11090087890625
0.7378718853,Inactive,0.02685546875,-0.00640869140625,0.11444091796875
0.7577834129000001,Inactive,0.03009033203125,-0.00372314453125,0.118896484375
0.7784063816,Inactive,0.0311279296875,-0.001708984375,0.12353515625
0.7986655235,Inactive,0.03021240234375,-0.00299072265625,0.11962890625
0.8195562363,Inactive,0.03216552734375,-0.00372314453125,0.11614990234375
0.8403477669,Inactive,0.038330078125,-0.00384521484375,0.118408203125
0.8601891993999999,Inactive,0.0400390625,0.00054931640625,0.12078857421875
0.8809604645,Inactive,0.0421142578125,0.00860595703125,0.12322998046875
0.9012861252,Inactive,0.0478515625,0.02349853515625,0.1241455078125
0.9215226173,Inactive,0.0438232421875,0.02752685546875,0.12646484375
0.9425957203,Inactive,0.03350830078125,0.0283203125,0.126953125
0.9628067017,Inactive,0.0294189453125,0.022705078125,0.1123046875
