time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,Low,Transient,Medium,Very High,-4489,-196,-1265,-23,-1,29,0.3851214647,1.5537075996,0.6547316313
0,Low,Transient,Medium,Very High,-4489,-196,-1265,-23,-1,29,0.3851214647,1.5537075996,0.6547316313
0.0188701153,Low,Transient,Medium,Very High,-4989,-665,-2024,-24,-4,39,,,
0.039604187,Low,Transient,Medium,Very High,-5162,-1611,-3051,-26,8,67,,,
0.0598537922,Low,Transient,Medium,Very High,-5050,-1706,-2898,-26,9,67,,,
0.0803999901,Low,Transient,Medium,Very High,-3462,-1616,-2536,-15,2,59,,,
0.0882542133,Low,Transient,Medium,Very High,,,,,,,0.4240907133,1.4912058115,0.668620944
0.1022939682,Low,Transient,Medium,Very High,-2194,-1457,-2301,-13,9,50,,,
0.1213140488,Low,Transient,Medium,Very High,-956,-1373,-1999,-12,24,39,,,
0.1421256065,Low,Transient,Medium,Very High,1449,-2428,-240,-24,79,37,,,
0.1646006107,Low,Transient,Medium,Very High,,,,,,,0.4384567142,1.4989670515,0.666896224
0.1657202244,Low,Transient,Medium,Very High,2339,-2472,1234,-25,90,52,,,
0.183082819,Low,Transient,Medium,Very High,1777,406,2676,-21,68,33,,,
0.2037394047,Low,Transient,Medium,Very High,-910,5929,6080,-24,-45,5,,,
0.2237825394,Low,Transient,Medium,Very High,87,5007,5414,-38,-32,34,,,
0.232575655,Low,Transient,Medium,Very High,,,,,,,0.4139338434,1.5034152269,0.6659077406
0.2452185154,Low,Transient,Medium,Very High,1996,1873,1346,-52,-16,-3,,,
0.2653036118,Low,Transient,Medium,Very High,2051,670,-526,-40,-16,-19,,,
0.2863955498,Low,Transient,Medium,Very High,1376,587,-2497,-27,-15,-31,,,
0.3021457195,Low,Transient,Medium,Very High,,,,,,,0.4498284161,1.5127649307,0.6638300419
0.3057990074,Low,Transient,Medium,Very High,-212,1972,-2996,-2,42,-68,,,
0.3261282444,Low,Transient,Medium,Very High,-1071,1809,-1175,-7,13,-60,,,
0.3466622829,Low,Transient,Medium,Very High,-1074,1379,-306,-25,-26,-46,,,
0.3675308228,Low,Transient,Medium,Very High,-699,1091,-799,-26,-19,-51,,,
0.3794908524,Low,Transient,Medium,Very High,,,,,,,0.4164226055,1.5277597904,0.6604977846
0.3874986172,Low,Transient,Medium,Very High,-491,647,-1210,-27,-10,-54,,,
0.4085767269,Low,Transient,Medium,Very High,-358,149,-1208,-22,-10,-53,,,
0.4284403324,Low,Transient,Medium,Very High,-146,150,-1021,-20,-11,-54,,,
0.449267149,Low,Transient,Medium,Very High,218,345,-842,-16,-7,-53,,,
0.4557235241,Low,Transient,Medium,Very High,,,,,,,0.4307337105,1.6094152927,0.6423521638
0.4703786373,Low,Transient,Medium,Very High,1021,628,-140,-16,-8,-45,,,
0.4899823666,Low,Transient,Medium,Very High,1071,360,80,-16,-12,-39,,,
0.5103952885,Low,Transient,Medium,Very High,966,-15,-35,-14,-10,-34,,,
0.5256428719,Low,Transient,Medium,Very High,,,,,,,0.4342928231,1.6638782024,0.6302492619
0.53160882,Low,Transient,Medium,Very High,225,20,-694,-1,-4,-33,,,
0.5514872074,Low,Transient,Medium,Very High,78,432,-964,6,-7,-30,,,
0.5722236633,Low,Transient,Medium,Very High,621,1263,-1138,11,-14,-29,,,
0.5923333168,Low,Transient,Medium,Very High,956,1402,-1139,11,-17,-27,,,
0.5929398537,Low,Transient,Medium,Very High,,,,,,,0.4581163228,1.7130080462,0.6193315387
0.6129257679,Low,Transient,Medium,Very High,1256,1427,-1232,11,-18,-26,,,
0.6337223053,Low,Transient,Medium,Very High,1846,1358,-1407,18,-19,-35,,,
0.6532158852,Low,Transient,Medium,Very High,,,,,,,0.5003364086,1.748032093,0.6115484238
0.6543445587,Low,Transient,Medium,Very High,2235,1418,-1170,22,-16,-43,,,
0.6751627922,Low,Transient,Medium,Very High,2665,1481,-632,22,-14,-48,,,
0.6945996284,Low,Transient,Medium,Very High,3061,1657,655,15,-24,-44,,,
0.715477705,Low,Transient,Medium,Very High,2984,1572,1029,11,-33,-37,,,
0.7285583019,Low,Transient,Medium,Very High,,,,,,,0.5257015824,1.8168685436,0.5962514281
0.7391111851,Low,Transient,Medium,Very High,2833,1329,1065,8,-36,-34,,,
0.7561659813,Low,Transient,Medium,Very High,2140,1036,455,6,-22,-37,,,
0.7766683102,Low,Transient,Medium,Very High,1583,849,91,4,-20,-29,,,
0.7880971432,Low,Transient,Medium,Very High,,,,,,,0.5726495981,1.8998281956,0.5778159499
0.7983877659,Low,Transient,Medium,Very High,1132,214,-432,1,-13,-21,,,
0.8177425861,Low,Transient,Medium,Very High,75,-1213,-1061,10,15,-31,,,
0.8387155533,Low,Transient,Medium,Very High,-740,-2038,-862,21,36,-37,,,
0.8588922024,Low,Transient,Medium,Very High,,,,,,,0.5572827458,1.9905662537,0.557651937
0.859190464,Low,Transient,Medium,Very High,-2512,-3598,761,44,73,-37,,,
0.8794634342,Low,Transient,Medium,Very High,-3681,-3635,2652,62,70,-54,,,
0.9010636806,Low,Transient,Medium,Very High,-4919,-2359,4550,68,42,-85,,,
0.9202666283,Low,Transient,Medium,Very High,-5208,61,6230,50,-25,-38,,,
0.921546936,Low,Transient,Medium,Very High,,,,,,,0.5081802011,2.1056005955,0.5320887566
0.940764904,Low,Transient,Medium,Very High,-4052,400,5587,31,-30,16,,,
0.9609727859,Low,Transient,Medium,Very High,-2917,484,4105,17,-26,43,,,
0.9814386368,Low,Transient,Medium,Very High,-1876,763,981,8,-17,43,,,
0.9924702644,Low,Transient,Medium,Very High,,,,,,,0.4944920838,2.1883180141,0.5137071013
1.0038321018,Low,Transient,Medium,Very High,-1926,660,-56,9,-21,41,,,
1.0223097801,Low,Transient,Medium,Very High,-2125,428,-813,12,-19,40,,,
1.0444674492,Low,Transient,Medium,Very High,-2113,133,-1362,19,6,42,,,
1.0514066219,Low,Transient,Medium,Very High,,,,,,,0.4792452753,2.2453904152,0.5010243654
1.0644905567,Low,Transient,Medium,Very High,-1826,258,-947,17,11,42,,,
1.0840730667,Low,Transient,Medium,Very High,-1473,447,-341,12,7,40,,,
1.1047103405,Low,Transient,Medium,Very High,-912,373,524,2,-10,41,,,
1.125420332,Low,Transient,Medium,Very High,-766,136,411,0,-13,37,,,
1.1268186569,Low,Transient,Medium,Very High,,,,,,,0.4983468354,2.2944047451,0.4901322722
1.1467962265,Low,Transient,Medium,Very High,-896,-144,-34,6,-4,29,,,
1.1663589478,Low,Transient,Medium,Very High,-867,-99,-104,9,1,26,,,
1.1862707138,Low,Transient,Medium,Very High,-684,-18,-14,11,3,26,,,
1.1886913776,Low,Transient,Medium,Very High,,,,,,,0.5161943436,2.3352046013,0.4810656309
1.2034945488,Low,Transient,Medium,Very High,-433,116,329,10,-8,26,,,
1.2232584953,Low,Inactive,Medium,Very High,-354,284,568,11,-13,23,,,
1.2436299324,Low,Inactive,Medium,Very High,-133,502,789,11,-10,14,,,
1.2579977512,Low,Inactive,Medium,Very High,,,,,,,0.5370340943,2.3741333485,0.4724147916
