time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,Very High,Blocking,Very High,Very High,-1022,-1698,-3270,1,11,24,0.4873087704,1.043258667,0.7681647539
0,Very High,Blocking,Very High,Very High,-1022,-1698,-3270,1,11,24,0.4873087704,1.043258667,0.7681647539
0.0199153423,Very High,Blocking,Very High,Very High,-1513,-1379,-2500,-1,3,23,,,
0.0405027866,Very High,Blocking,Very High,Very High,-2382,216,-327,-4,-6,19,,,
0.0608973503,Very High,Blocking,Very High,Very High,-2543,586,899,-4,-8,20,,,
0.075224638,Very High,Blocking,Very High,Very High,,,,,,,0.5144911408,1.001301527,0.7774885297
0.0813457966,Very High,Blocking,Very High,Very High,-2222,133,2827,3,-14,13,,,
0.1026289463,Very High,Blocking,Very High,Very High,-1921,-124,3077,8,-15,9,,,
0.1224088669,Very High,Blocking,Very High,Very High,-1656,-470,2991,11,-17,10,,,
0.1429588795,Very High,Blocking,Very High,Very High,-1504,-772,2677,12,-20,11,,,
0.163217783,Very High,Blocking,Very High,Very High,-2022,-763,1842,6,-22,16,,,
0.1685240269,Very High,Blocking,Very High,Very High,,,,,,,0.5404927731,0.9560017586,0.7875551581
0.1838855743,Very High,Blocking,Very High,Very High,-1851,-307,1653,-2,-13,28,,,
0.2043735981,Very High,Blocking,Very High,Very High,630,979,1303,-11,-2,61,,,
0.2246654034,Very High,Blocking,Very High,Very High,1766,773,374,-5,5,46,,,
0.2452843189,Very High,Blocking,Very High,Very High,3381,508,-315,5,12,37,,,
0.2498729229,Very High,Blocking,Very High,Very High,,,,,,,0.5456420779,0.844042778,0.8124349117
0.2664043903,Very High,Blocking,Very High,Very High,6114,404,-153,13,36,23,,,
0.2861647606,Very High,Blocking,Very High,Very High,7039,-330,681,8,33,18,,,
0.3080425262,Very High,Blocking,Very High,Very High,7762,-907,1686,-1,17,16,,,
0.3272411823,Very High,Blocking,Very High,Very High,7001,-757,1683,-3,18,18,,,
0.3334507942,Very High,Blocking,Very High,Very High,,,,,,,0.4453458786,0.775788188,0.8276026249
0.3483076096,Very High,Blocking,Very High,Very High,5812,-590,1427,-11,18,21,,,
0.3682854176,Very High,Blocking,Very High,Very High,3801,-656,399,-17,26,10,,,
0.3889522552,Very High,Blocking,Very High,Very High,3266,-1141,-122,-19,31,7,,,
0.409532547,Very High,Blocking,Very High,Very High,3258,-1725,-497,-20,24,16,,,
0.4108808041,Very High,Blocking,Very High,Very High,,,,,,,0.2647749186,0.6454817057,0.8565596342
0.429377079,Very High,Blocking,Very High,Very High,3449,-1653,-2266,-12,21,5,,,
0.4499878883,Very High,Blocking,Very High,Very High,3167,-1772,-3369,-5,23,-9,,,
0.4715363979,Very High,Blocking,Very High,Very High,2467,-2279,-4445,0,20,-18,,,
