time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,High,Inactive,High,Medium,2026,-2597,2281,18,-25,15,0.4988094568,0.8138009906,0.8191553354
0,High,Inactive,High,Medium,2026,-2597,2281,18,-25,15,0.4988094568,0.8138009906,0.8191553354
0.0197851658,High,Inactive,High,Medium,1991,-2936,1929,12,-32,14,,,
0.040356636,High,Inactive,High,Medium,2004,-3397,1271,12,-37,10,,,
0.0619549751,High,Inactive,High,Medium,1848,-4582,-130,25,-41,0,,,
0.0803294182,High,Inactive,High,Medium,,,,,,,0.5118543506,0.824167192,0.8168517351
0.0820157528,High,Inactive,High,Medium,1784,-5003,-350,34,-45,-2,,,
0.1018562317,High,Inactive,High,Medium,1974,-5137,-397,44,-50,-2,,,
0.1220624447,High,Inactive,High,Medium,2211,-5032,-412,54,-63,-2,,,
0.1432731152,High,Inactive,High,Medium,2274,-4893,-376,51,-73,-1,,,
0.1550383568,High,Inactive,High,Medium,,,,,,,0.5083469748,0.8252906799,0.8166020513
0.1638972759,High,Inactive,High,Medium,1265,-4796,-533,34,-80,-6,,,
0.1842832565,High,Inactive,High,Medium,261,-4253,-902,22,-81,-13,,,
0.2045195103,High,Inactive,High,Medium,-948,-3315,-1403,13,-80,-16,,,
0.2242925167,High,Inactive,High,Medium,,,,,,,0.4751911163,0.8535279036,0.8103271127
0.2251298428,High,Inactive,High,Medium,-3152,-1129,-2307,2,-73,-20,,,
0.2454156876,High,Inactive,High,Medium,-4636,400,-2256,5,-67,-16,,,
0.2670297623,High,Inactive,High,Medium,-4701,2692,-2119,18,-47,-16,,,
0.2861709595,High,Inactive,High,Medium,-1418,5012,227,15,-43,-21,,,
0.2886977196,High,Inactive,High,Medium,,,,,,,0.3915714622,0.8624268174,0.8083496094
0.3066399097,High,Inactive,High,Medium,-1214,4453,1273,7,-48,-11,,,
0.3268270493,High,Inactive,High,Medium,-1650,4002,1383,4,-44,-9,,,
0.3475532532,High,Inactive,High,Medium,-1926,3761,882,1,-39,-13,,,
0.3564145565,High,Inactive,High,Medium,,,,,,,0.3363456428,0.8550835252,0.8099814653
0.3679530621,High,Inactive,High,Medium,-1490,3410,765,0,-36,-14,,,
0.3886091709,High,Inactive,High,Medium,-1029,2827,815,0,-35,-10,,,
0.4087872505,High,Inactive,High,Medium,-619,1267,733,-5,-37,-1,,,
0.4224731922,High,Inactive,High,Medium,,,,,,,0.3498950303,0.8534405828,0.8103465438
0.4300858974,High,Inactive,High,Medium,-324,475,499,-9,-43,-3,,,
0.4503836632,High,Inactive,High,Medium,506,-416,-189,-11,-51,3,,,
0.470454216,High,Inactive,High,Medium,849,-505,-619,-9,-53,12,,,
0.4896373749,High,Inactive,High,Medium,,,,,,,0.3071253598,0.8636831045,0.8080704212
0.4913358688,High,Inactive,High,Medium,1281,-611,-1118,-3,-50,19,,,
0.5117647648,High,Inactive,High,Medium,1507,-1545,-1825,16,-36,26,,,
0.5320012569,High,Inactive,High,Medium,1579,-2244,-1975,26,-30,28,,,
0.552362442,High,Inactive,High,Medium,1355,-2726,-2201,34,-26,31,,,
0.5565295219,High,Inactive,High,Medium,,,,,,,0.2962854505,0.8657681346,0.8076070547
0.5731225014,High,Inactive,High,Medium,1064,-2728,-2539,44,-8,24,,,
0.5932323933,High,Inactive,High,Medium,1186,-2536,-2027,45,1,20,,,
0.6138648987,High,Inactive,High,Medium,1427,-2217,-1264,43,11,18,,,
0.6198527813,High,Inactive,High,Medium,,,,,,,0.25447914,0.8732614517,0.8059418797
0.6344776154,High,Inactive,High,Medium,1685,-1886,317,33,18,19,,,
0.6547186375,High,Inactive,High,Medium,1428,-1862,612,28,18,21,,,
0.6754307747,High,Inactive,High,Medium,1220,-2001,528,23,20,23,,,
0.6923065186,High,Inactive,High,Medium,,,,,,,0.2810345888,0.8777312636,0.8049486279
0.6963787079,High,Inactive,High,Medium,792,-1777,43,20,22,28,,,
0.716124773,High,Inactive,High,Medium,378,-1470,-165,20,21,28,,,
0.7364752293,High,Inactive,High,Medium,-360,-780,-117,19,15,23,,,
0.7572152615,High,Inactive,High,Medium,-565,-87,39,20,12,17,,,
0.766058445,High,Inactive,High,Medium,,,,,,,0.2956545055,0.8844962716,0.8034452796
0.7733705044,High,Inactive,High,Medium,-694,740,206,22,11,8,,,
0.7943487167,High,Inactive,High,Medium,-958,1828,180,20,20,-18,,,
0.8142771721,High,Inactive,High,Medium,-823,2071,359,24,22,-21,,,
0.8354797363,High,Inactive,High,Medium,-532,2038,482,28,20,-17,,,
0.8496551514,High,Inactive,High,Medium,,,,,,,0.2890447974,0.9116441011,0.7974123955
0.8554913998,High,Inactive,High,Medium,-674,1944,209,32,11,-5,,,
0.8760104179,High,Inactive,High,Medium,-870,1833,-92,33,9,-1,,,
0.8965818882,High,Inactive,High,Medium,-931,1662,-410,31,9,1,,,
0.9176301956,High,Inactive,High,Medium,-688,1646,-764,25,9,4,,,
0.9276857376,High,Inactive,High,Medium,,,,,,,0.30164814,0.9251701236,0.7944066525
0.9383368492,High,Inactive,High,Medium,-635,1817,-775,22,8,5,,,
0.958095789,High,Inactive,High,Medium,-426,1963,-422,22,15,4,,,
0.9781086445,High,Inactive,High,Medium,-224,1679,-196,21,17,4,,,
0.9937310219,High,Inactive,High,Medium,,,,,,,0.322324127,0.9527207613,0.7882843018
0.9992272854,High,Inactive,High,Medium,-106,1284,-73,19,17,5,,,
1.0192885399,High,Transient,High,Medium,89,557,-99,16,5,10,,,
1.0399868488,High,Transient,High,Medium,63,330,-310,14,0,8,,,
1.0575766563,High,Transient,High,Medium,,,,,,,0.4007820189,1.0248456001,0.7722565532
1.0602049828,High,Transient,High,Medium,112,225,-499,12,-4,4,,,
1.0813789368,High,Transient,High,Medium,-80,320,-629,11,-6,3,,,
1.101981163,High,Transient,High,Medium,-82,561,-546,11,-3,5,,,
1.1215589046,High,Transient,High,Medium,-48,744,-444,13,1,8,,,
1.1258254051,High,Transient,High,Medium,,,,,,,0.4365968108,1.0634692907,0.7636734843
1.1426970959,High,Transient,High,Medium,-108,636,-264,13,5,11,,,
1.1625487804,High,Transient,High,Medium,-163,408,-201,12,4,13,,,
1.1828854084,High,Transient,High,Medium,-134,47,-67,11,-3,11,,,
1.1917622089,High,Transient,High,Medium,,,,,,,0.4427540302,1.0871604681,0.7584087849
1.204048872,High,Transient,High,Medium,-85,23,26,10,-2,10,,,
1.2245733738,High,Transient,High,Medium,1,-15,207,9,2,11,,,
1.244427681,High,Transient,High,Medium,98,-199,513,6,4,14,,,
1.2580759525,High,Transient,High,Medium,,,,,,,0.4422349632,1.1099551916,0.7533432841
1.2654001713,High,Transient,High,Medium,-24,-249,503,4,5,15,,,
1.2856791019,High,Transient,High,Medium,-112,-237,475,3,7,14,,,
1.3060548306,High,Transient,High,Medium,-111,-224,593,2,7,11,,,
1.3235557079,High,Transient,High,Medium,,,,,,,0.4546768069,1.1271154881,0.7495298982
1.3264124393,High,Transient,High,Medium,-23,-272,656,2,5,11,,,
1.3474097252,High,Transient,High,Medium,80,-383,708,2,4,12,,,
1.3681466579,High,Transient,High,Medium,204,-530,684,1,0,14,,,
1.3877255917,High,Transient,High,Medium,162,-434,625,-1,0,15,,,
1.3944227695,High,Transient,High,Medium,,,,,,,0.4790608883,1.1474107504,0.7450197935
1.4086794853,High,Transient,High,Medium,79,-294,539,-2,1,14,,,
1.4295694828,High,Transient,High,Medium,69,-157,299,-3,4,12,,,
1.4491832256,High,Transient,High,Medium,156,-195,241,-3,4,12,,,
1.4669864178,High,Transient,High,Medium,,,,,,,0.4854501784,1.1808190346,0.7375957966
1.4700574875,High,Transient,High,Medium,285,-245,203,-2,2,11,,,
1.4910051823,High,Transient,High,Medium,402,-267,183,-2,-1,10,,,
1.5112612247,High,Transient,High,Medium,424,-290,186,-2,1,9,,,
1.5346500874,High,Transient,High,Medium,405,-403,78,-2,3,7,,,
1.5461730957,High,Transient,High,Medium,,,,,,,0.5015337467,1.2082750797,0.7314944267
1.5516424179,High,Transient,High,Medium,376,-467,7,-3,4,6,,,
1.5724034309,High,Transient,High,Medium,344,-546,19,-2,4,5,,,
1.5924544334,High,Transient,High,Medium,458,-589,243,-1,2,2,,,
1.6131603718,High,Transient,High,Medium,528,-465,300,-1,0,1,,,
1.6209363937,High,Transient,High,Medium,,,,,,,0.5231155753,1.231690526,0.7262910008
1.6339221001,High,Transient,High,Medium,430,-285,301,0,0,1,,,
1.6544215679,High,Transient,High,Medium,449,-23,347,-2,3,2,,,
1.6745119095,High,Transient,High,Medium,371,-24,365,-3,2,2,,,
1.6885390282,High,Transient,High,Medium,,,,,,,0.5288579464,1.2382465601,0.7248340845
1.6956849098,High,Transient,High,Medium,461,-123,276,-2,6,-3,,,
1.7165737152,High,Transient,High,Medium,533,-241,290,-3,5,-3,,,
1.7359490395,High,Transient,High,Medium,543,-317,367,-4,3,-2,,,
1.7532958984,High,Transient,High,Medium,,,,,,,0.5262987018,1.2490600348,0.7224310637
1.7571966648,High,Transient,High,Medium,669,-258,654,-4,0,-3,,,
1.7771785259,High,Transient,High,Medium,687,-193,770,-4,0,-1,,,
