time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0.5533635616,Very High,Transient,Very High,Very High,1587,-516,201,6,-6,-23,,,
0.5734715462,Very High,Transient,Very High,Very High,1545,-246,39,8,-7,-25,,,
0.5896618366,Very High,Transient,Very High,Very High,,,,,,,0.5505722165,0.2991927862,0.9335126877
0.5945603848,Very High,Transient,Very High,Very High,1274,140,-382,14,-8,-33,,,
0.6153151989,Very High,Transient,Very High,Very High,1308,164,-504,17,-7,-39,,,
0.635073185,Very High,Transient,Very High,Very High,1481,104,-510,19,-7,-44,,,
0.64301157,Very High,Transient,Very High,Very High,,,,,,,0.6710685492,0.4126977026,0.9082894325
0.6553213596,Very High,Transient,Very High,Very High,1720,-57,-179,18,-13,-47,,,
0.6763718128,Very High,Transient,Very High,Very High,1742,-137,-83,18,-15,-50,,,
0.6963932514,Very High,Transient,Very High,Very High,1725,-177,-59,17,-18,-51,,,
0.7182230949,Very High,Transient,Very High,Very High,1331,-335,-237,16,-18,-53,,,
0.7203605175,Very High,Transient,Very High,Very High,,,,,,,0.5787985325,0.5562887192,0.8763802648
0.7372496128,Very High,Transient,Very High,Very High,1396,-706,-275,14,-18,-61,,,
0.7537841797,Very High,Transient,Very High,Very High,1393,-1108,-193,12,-22,-69,,,
0.7741143703,Very High,Transient,Very High,Very High,1222,-1453,-11,8,-19,-75,,,
0.7900836468,Very High,Transient,Very High,Very High,,,,,,,0.6143797636,0.6327750683,0.8593833447
0.7953660488,Very High,Transient,Very High,Very High,1415,-1294,-2,8,-13,-73,,,
0.8157339096,Very High,Transient,Very High,Very High,1593,-889,-28,8,-10,-67,,,
0.8355798721,Very High,Transient,Very High,Very High,1720,341,-354,3,-3,-40,,,
0.8485004902,Very High,Transient,Very High,Very High,,,,,,,0.617181778,0.5640667081,0.8746518493
0.8562753201,Very High,Transient,Very High,Very High,2013,971,-644,4,15,-25,,,
0.8780546188,Very High,Transient,Very High,Very High,2936,1244,-1102,12,48,10,,,
0.8971037865,Very High,Transient,Very High,Very High,2911,863,-1509,14,56,34,,,
0.9186935425,Very High,Transient,Very High,Very High,1951,539,-2511,14,78,63,,,
0.9274506569,Very High,Transient,Very High,Very High,,,,,,,0.6958375573,0.5684694052,0.873673439
0.9380354881,Very High,Transient,Very High,Very High,1676,783,-5251,5,69,36,,,
0.9592907429,Very High,Transient,Very High,Very High,767,1116,-6411,18,62,-5,,,
0.9793543816,Very High,Transient,Very High,Very High,760,158,-6742,18,72,-6,,,
0.9827308655,Very High,Transient,Very High,Very High,,,,,,,0.67461586,0.5414666533,0.879674077
0.9994258881,Very High,Transient,Very High,Very High,1199,-2074,-6283,-5,49,13,,,
1.0204718113,Very High,Transient,Very High,Very High,625,-2271,-5181,-12,8,-18,,,
1.0405044556,Very High,Transient,Very High,Very High,210,-2186,-4127,-7,-8,-65,,,
1.0468986034,Very High,Transient,Very High,Very High,,,,,,,0.67461586,0.362518996,0.9194402099
1.0608482361,Very High,Transient,Very High,Very High,1647,918,2508,-11,-2,-16,,,
1.082400322,Very High,Transient,Very High,Very High,2299,712,5058,-4,-39,-18,,,
1.1020891666,Very High,Transient,Very High,Very High,1837,-326,6373,-8,-38,-4,,,
1.1180160046,Very High,Transient,Very High,Very High,,,,,,,0.6573064923,0.5361753702,0.8808498979
1.1224732399,Very High,Transient,Very High,Very High,1678,-1612,7566,-6,-44,10,,,
1.1480164528,Very High,Transient,Very High,Very High,1338,-1503,7545,-2,-40,11,,,
1.1672632694,Very High,Transient,Very High,Very High,1593,-543,5654,10,-20,1,,,
1.1808624268,Very High,Transient,Very High,Very High,,,,,,,0.6149801016,0.4961560965,0.8897430897
1.187964201,Very High,Transient,Very High,Very High,1672,-720,4129,13,-10,1,,,
1.2082519531,Very High,Transient,Very High,Very High,1434,-906,2638,12,-2,1,,,
1.2287538052,Very High,Transient,Very High,Very High,641,-779,734,12,18,-10,,,
1.2474727631,Very High,Transient,Very High,Very High,,,,,,,0.5794600844,0.5475693345,0.8783179522
1.2502381802,Very High,Transient,Very High,Very High,555,-510,47,10,25,-10,,,
1.269667387,Very High,Transient,Very High,Very High,1404,-388,-756,11,27,-10,,,
1.2907168865,Very High,Transient,Very High,Very High,1684,-754,-839,13,24,-9,,,
1.3107495308,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.3117036819,Very High,Transient,Very High,Very High,1703,-1204,-889,10,21,-9,,,
1.3312814236,Very High,Transient,Very High,Very High,1582,-1504,-1311,5,16,-6,,,
1.3522493839,Very High,Transient,Very High,Very High,1595,-1552,-1486,3,12,-5,,,
1.3722007275,Very High,Transient,Very High,Very High,1448,-1719,-1457,2,6,-7,,,
1.3780212402,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.3925824165,Very High,Transient,Very High,Very High,864,-1922,-1022,5,-7,-8,,,
1.4144849777,Very High,Transient,Very High,Very High,1027,-2182,-708,5,-12,-12,,,
1.4335460663,Very High,Transient,Very High,Very High,1350,-2637,-321,4,-17,-25,,,
1.4459466934,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.4541859627,Very High,Transient,Very High,Very High,787,-2878,443,1,-43,-48,,,
1.470448494,Very High,Transient,Very High,Very High,-308,-2856,597,-7,-53,-61,,,
1.4920122623,Very High,Transient,Very High,Very High,-1171,-2614,832,-18,-58,-72,,,
1.5106709003,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.5120842457,Very High,Transient,Very High,Very High,193,-645,2225,-25,-70,-59,,,
1.5319161415,Very High,Transient,Very High,Very High,1228,404,2872,-29,-92,-39,,,
1.5530707836,Very High,Transient,Very High,Very High,-1725,1778,1270,-63,-118,-33,,,
1.5727853775,Very High,Transient,Very High,Very High,-3103,2683,-1520,-75,-78,-41,,,
1.5757598877,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.5932948589,Very High,Transient,Very High,Very High,-1902,3226,-3693,-80,-60,-53,,,
1.6147139072,Very High,Transient,Very High,Very High,967,3837,-7000,-52,-44,-19,,,
1.6343233585,Very High,Transient,Very High,Very High,2590,3403,-7127,-48,-42,-5,,,
1.6467733383,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.6549813747,Very High,Transient,Very High,Very High,4119,2925,-5481,-56,-34,9,,,
1.6763420105,Very High,Transient,Very High,Very High,4595,1883,-3245,-60,-35,20,,,
1.696407795,Very High,Transient,Very High,Very High,3342,-311,-2114,-39,-21,14,,,
1.714663744,Very High,Transient,Very High,Very High,,,,,,,0.7303030491,0.4600308239,0.8977709413
1.7161765099,Very High,Transient,Very High,Very High,3057,-1341,-1075,-32,-20,13,,,
1.7366936207,Very High,Transient,Very High,Very High,1534,-1945,1363,-23,-8,14,,,
1.7578675747,Very High,Transient,Very High,Very High,492,-2344,1762,-19,5,6,,,
1.7786393166,Very High,Transient,Very High,Very High,-339,-3100,1611,-14,19,1,,,
1.7832999229,Very High,Transient,Very High,Very High,,,,,,,0.525321722,0.5131498575,0.8859667182
1.7980828285,Very High,Transient,Very High,Very High,-1034,-3425,2186,-8,34,-7,,,
1.8190546036,Very High,Transient,Very High,Very High,-818,-2581,2505,2,39,-11,,,
1.8392658234,Very High,Transient,Very High,Very High,-305,-1860,2615,15,45,-19,,,
1.848582983,Very High,Transient,Very High,Very High,,,,,,,0,0,0
1.8600213528,Very High,Transient,Very High,Very High,159,-1310,2446,30,43,-28,,,
1.881718874,Very High,Transient,Very High,Very High,0,-1325,2230,32,43,-31,,,
1.9004819393,Very High,Transient,Very High,Very High,543,-1300,1539,32,43,-36,,,
1.9124348164,Very High,Transient,Very High,Very High,,,,,,,0.5201851726,0.5329752564,0.8815610409
1.9211378098,Very High,Transient,Very High,Very High,1042,-1254,1054,33,39,-37,,,
1.9416828156,Very High,Transient,Very High,Very High,1433,-1152,628,33,34,-33,,,
1.9619934559,Very High,Transient,Very High,Very High,1750,-899,338,31,25,-13,,,
1.983373642,Very High,Transient,Very High,Very High,1854,-1008,102,29,19,-6,,,
1.9896140099,Very High,Transient,Very High,Very High,,,,,,,0.4330874681,0.6363358498,0.8585920334
2.0029463768,Very High,Transient,Very High,Very High,2010,-1334,-180,26,13,-6,,,
2.0245389938,Very High,Transient,Very High,Very High,1333,-2158,-320,11,-14,-15,,,
2.0458025932,Very High,Transient,Very High,Very High,-191,-2259,-562,-7,-31,-31,,,
2.0620059967,Very High,Transient,Very High,Very High,,,,,,,0.4750740528,0.6482402086,0.8559466004
2.0643863678,Very High,Transient,Very High,Very High,-2211,-1615,-988,-28,-44,-41,,,
2.085285902,Very High,Transient,Very High,Very High,-4103,-479,-4054,-64,-48,-60,,,
2.1052782536,Very High,Transient,Very High,Very High,-2017,-951,-5403,-66,-31,-57,,,
2.1340317726,Very High,Transient,Very High,Very High,926,-1326,-603,52,46,-37,,,
2.1364581585,Very High,Transient,Very High,Very High,,,,,,,0.5617652535,0.5793407559,0.8712576032
2.1551985741,Very High,Transient,Very High,Very High,839,-936,-333,42,40,-26,,,
2.1793096066,Very High,Transient,Very High,Very High,967,-148,-197,34,40,-13,,,
2.1940689087,Very High,Transient,Very High,Very High,,,,,,,0.5617652535,0,1
2.1996340752,Very High,Transient,Very High,Very High,1227,565,-112,31,43,-8,,,
2.2201592922,Very High,Transient,Very High,Very High,1553,942,-75,30,43,-12,,,
2.2404499054,Very High,Transient,Very High,Very High,1792,829,-56,29,39,-20,,,
2.2610149384,Very High,Transient,Very High,Very High,1570,-67,-215,10,27,-34,,,
2.2709844112,Very High,Transient,Very High,Very High,,,,,,,0.501009047,0.5091425776,0.8868572116
2.2825074196,Very High,Transient,Very High,Very High,1481,-680,-386,-5,24,-40,,,
2.3019065857,Very High,Transient,Very High,Very High,1488,-1194,-597,-18,19,-40,,,
2.3231141567,Very High,Transient,Very High,Very High,1537,-880,-1099,-35,15,-13,,,
2.3401279449,Very High,Transient,Very High,Very High,,,,,,,0.2931036651,0.6324787736,0.8594491482
2.3433558941,Very High,Transient,Very High,Very High,1845,-301,-1193,-38,14,-4,,,
2.3634960651,Very High,Transient,Very High,Very High,2322,132,-1398,-35,16,-3,,,
2.3839337826,Very High,Transient,Very High,Very High,2406,113,-1675,-20,10,1,,,
2.4044532776,Very High,Transient,Very High,Very High,1468,610,-899,-16,1,10,,,
2.4093794823,Very High,Transient,Very High,Very High,,,,,,,0.296361655,0.7069422603,0.8429017067
2.4251945019,Very High,Transient,Very High,Very High,-134,1140,870,-7,8,15,,,
2.4463608265,Very High,Transient,Very High,Very High,-498,832,1817,-3,9,13,,,
2.4657115936,Very High,Transient,Very High,Very High,-657,-62,2328,-1,15,8,,,
2.4774708748,Very High,Transient,Very High,Very High,,,,,,,0.3266454339,0.7902504206,0.8243888021
2.4864299297,Very High,Transient,Very High,Very High,-592,-1589,2523,-2,19,-2,,,
2.5066478252,Very High,Transient,Very High,Very High,-137,-4509,2354,-8,4,-22,,,
2.5236303806,Very High,Transient,Very High,Very High,-89,-4862,1709,-12,-8,-14,,,
2.5434310436,Very High,Transient,Very High,Very High,,,,,,,0.3513843715,0.8659704924,0.8075621128
2.5444176197,Very High,Transient,Very High,Very High,113,-3919,16,-16,-25,-6,,,
2.5643444061,Very High,Transient,Very High,Very High,16,-3202,-753,-13,-21,-14,,,
2.5847380161,Very High,Transient,Very High,Very High,-227,-2727,-1265,-8,-11,-21,,,
2.6053521633,Very High,Transient,Very High,Very High,-518,-2691,-1522,-5,-6,-18,,,
2.607820034,Very High,Transient,Very High,Very High,,,,,,,0.3812717497,0.92631042,0.7941532135
2.62565732,Very High,Transient,Very High,Very High,-462,-2629,-1578,-4,-7,-19,,,
2.6476914883,Very High,Transient,Very High,Very High,-311,-2468,-1663,-3,-7,-20,,,
2.6664066315,Very High,Transient,Very High,Very High,133,-2248,-1864,0,1,-19,,,
2.6741285324,Very High,Transient,Very High,Very High,,,,,,,0.4287596345,0.9957962036,0.7787119746
2.6871078014,Very High,Transient,Very High,Very High,365,-2239,-1956,2,2,-17,,,
2.7073996067,Very High,Transient,Very High,Very High,721,-2293,-2257,4,2,-18,,,
2.7280769348,Very High,Transient,Very High,Very High,716,-2306,-2344,5,1,-18,,,
2.7368392944,Very High,Transient,Very High,Very High,,,,,,,0.4608979225,1.036478281,0.7696714997
2.7486364841,Very High,Transient,Very High,Very High,549,-2272,-2405,5,1,-17,,,
2.7691993713,Very High,Transient,Very High,Very High,422,-2431,-2496,6,8,-13,,,
2.7894527912,Very High,Transient,Very High,Very High,540,-2634,-2481,7,10,-10,,,
2.8043210506,Very High,Transient,Very High,Very High,,,,,,,0.4951147139,1.0468806028,0.7673598528
2.8107194901,Very High,Transient,Very High,Very High,658,-2774,-2482,7,9,-9,,,
2.8305506706,Very High,Transient,Very High,Very High,699,-2862,-2609,9,8,-10,,,
2.8510129452,Very High,Transient,Very High,Very High,593,-2935,-2734,10,5,-14,,,
2.8708565235,Very High,Transient,Very High,Very High,,,,,,,0.5253643394,1.044760704,0.7678309679
2.8712029457,Very High,Transient,Very High,Very High,395,-2963,-2712,11,4,-16,,,
2.8920674324,Very High,Transient,Very High,Very High,250,-3277,-2196,13,3,-16,,,
2.9130926132,Very High,Transient,Very High,Very High,177,-3451,-1746,14,0,-16,,,
2.9328672886,Very High,Transient,Very High,Very High,-443,-3710,-331,16,-8,-14,,,
2.940120697,Very High,Transient,Very High,Very High,,,,,,,0.5482090116,1.0196895599,0.7734023333
2.9534277916,Very High,Transient,Very High,Very High,-711,-3793,690,15,-10,-6,,,
2.9735684395,Very High,Transient,Very High,Very High,-709,-3961,1706,14,-9,2,,,
2.9941318035,Very High,Transient,Very High,Very High,-471,-4073,2599,12,-11,9,,,
3.0153288841,Very High,Blocking,Very High,Very High,24,-1974,3093,8,-9,29,,,
3.0165627003,Very High,Blocking,Very High,Very High,,,,,,,0.5676885247,0.9683479071,0.7848115563
3.0350944996,Very High,Blocking,Very High,Very High,-564,336,2424,13,7,39,,,
3.0559878349,Very High,Blocking,Very High,Very High,-1154,1998,1040,20,26,14,,,
3.0768530369,Very High,Blocking,Very High,Very High,-624,2901,495,25,35,-13,,,
3.096446991,Very High,Blocking,Very High,Very High,440,2810,1128,21,34,-10,,,
3.1039996147,Very High,Blocking,Very High,Very High,,,,,,,0.571339488,0.9278352261,0.7938144207
3.1177182198,Very High,Blocking,Very High,Very High,1363,2374,2254,10,24,12,,,
3.1377298832,Very High,Blocking,Very High,Very High,1825,2647,2938,4,16,38,,,
3.1581110954,Very High,Blocking,Very High,Very High,1852,3249,2622,3,15,53,,,
3.1763322353,Very High,Blocking,Very High,Very High,,,,,,,0.5016263723,0.8449441195,0.8122346401
3.1786372662,Very High,Blocking,Very High,Very High,1813,3840,516,6,22,39,,,
3.1992986202,Very High,Blocking,Very High,Very High,2005,3715,-112,7,17,37,,,
3.2196002007,Very High,Blocking,Very High,Very High,1892,3364,-503,4,13,35,,,
3.2399785519,Very High,Blocking,Very High,Very High,1544,2569,-902,-4,11,29,,,
3.2420012951,Very High,Blocking,Very High,Very High,,,,,,,0.4651320279,0.810788691,0.8198247552
3.2605128288,Very High,Blocking,Very High,Very High,1509,2423,-1111,-6,11,27,,,
3.2813696861,Very High,Blocking,Very High,Very High,1491,2094,-1488,-9,6,21,,,
3.3016476631,Very High,Blocking,Very High,Very High,1492,1881,-1735,-12,4,18,,,
3.3078374863,Very High,Blocking,Very High,Very High,,,,,,,0.4624164999,0.8045797348,0.8212044835
3.3218793869,Very High,Blocking,Very High,Very High,1424,1751,-2062,-14,3,17,,,
3.3429076672,Very High,Blocking,Very High,Very High,1373,1826,-2564,-15,1,17,,,
3.3627817631,Very High,Blocking,Very High,Very High,1379,1901,-2536,-16,-2,16,,,
3.3724989891,Very High,Blocking,Very High,Very High,,,,,,,0.4618239105,0.7996974587,0.8222894669
3.383368969,Very High,Blocking,Very High,Very High,1312,1843,-2433,-17,-5,12,,,
3.4037163258,Very High,Blocking,Very High,Very High,1191,1629,-2280,-20,-6,6,,,
3.4242358208,Very High,Blocking,Very High,Very High,1139,1071,-2153,-25,-10,-2,,,
3.4429080486,Very High,Blocking,Very High,Very High,,,,,,,0.4608467519,0.7907968163,0.8242673874
3.4453103542,Very High,Blocking,Very High,Very High,1087,404,-1806,-31,-19,-7,,,
3.4654886723,Very High,Blocking,Very High,Very High,922,152,-1635,-33,-20,-11,,,
3.4857313633,Very High,Blocking,Very High,Very High,776,53,-1419,-33,-18,-12,,,
3.5062878132,Very High,Blocking,Very High,Very High,865,236,-1218,-28,-11,-5,,,
3.5107693672,Very High,Blocking,Very High,Very High,,,,,,,0.4638498425,0.7895445228,0.8245456815
3.5272054672,Very High,Blocking,Very High,Very High,890,183,-1229,-24,-10,-5,,,
3.5483834743,Very High,Blocking,Very High,Very High,842,-21,-1164,-22,-8,-5,,,
3.567640543,Very High,Blocking,Very High,Very High,752,-448,-950,-21,-8,-2,,,
3.5760109425,Very High,Blocking,Very High,Very High,,,,,,,0.4462107718,0.7789693475,0.8268957138
3.5887138844,Very High,Blocking,Very High,Very High,361,-1424,-250,-19,-9,12,,,
3.6047306061,Very High,Blocking,Very High,Very High,371,-1768,-10,-20,-6,17,,,
3.6250493526,Very High,Blocking,Very High,Very High,593,-2140,90,-17,-4,25,,,
3.6412847042,Very High,Blocking,Very High,Very High,,,,,,,0.4229828715,0.7481316924,0.8337485194
3.6494441032,Very High,Blocking,Very High,Very High,597,-2265,-11,-17,-2,25,,,
3.6700499058,Very High,Blocking,Very High,Very High,780,-2392,-119,-12,1,22,,,
3.690397501,Very High,Blocking,Very High,Very High,858,-2311,-184,-7,2,21,,,
3.7116527557,Very High,Blocking,Very High,Very High,1003,-2252,-362,-2,4,17,,,
3.7141113281,Very High,Blocking,Very High,Very High,,,,,,,0.3864702582,0.7377763391,0.8360496759
3.7316672802,Very High,Blocking,Very High,Very High,749,-2072,-739,3,-1,23,,,
3.7523212433,Very High,Blocking,Very High,Very High,421,-2211,-1225,6,3,19,,,
3.7723469734,Very High,Blocking,Very High,Very High,87,-2406,-1371,6,6,16,,,
3.7932128906,Very High,Blocking,Very High,Very High,-765,-1499,-978,-1,12,28,,,
3.8133845329,Very High,Blocking,Very High,Very High,,,,,,,0.3337775171,0.7133777738,0.8414716125
3.8145980835,Very High,Blocking,Very High,Very High,-908,-564,-554,-1,14,33,,,
3.8338136673,Very High,Blocking,Very High,Very High,58,865,81,8,18,-3,,,
3.8543906212,Very High,Blocking,Very High,Very High,907,1416,857,9,20,-9,,,
3.8749377728,Very High,Blocking,Very High,Very High,1734,1841,1520,6,15,4,,,
3.895181179,Very High,Blocking,Very High,Very High,2231,2802,1157,-1,3,21,,,
3.9094111919,Very High,Blocking,Very High,Very High,,,,,,,0.2600351274,0.6306908131,0.8598464727
3.9167790413,Very High,Blocking,Very High,Very High,2065,3162,496,1,5,17,,,
3.9362180233,Very High,Blocking,Very High,Very High,1779,3376,-77,5,13,11,,,
3.9576058388,Very High,Blocking,Very High,Very High,1228,3327,-663,4,26,3,,,
3.9776625633,Very High,Blocking,Very High,Very High,1312,3151,-905,0,27,-2,,,
3.9918334484,Very High,Blocking,Very High,Very High,,,,,,,0.2554599941,0.5846121907,0.8700861931
3.9976224899,Very High,Blocking,Very High,Very High,1578,3015,-1009,-5,23,-5,,,
4.0181221962,Very High,Blocking,Very High,Very High,1391,2903,-1345,-16,18,0,,,
4.0385634899,Very High,Blocking,Very High,Very High,1225,2779,-1693,-20,25,-2,,,
4.059429884,Very High,Blocking,Very High,Very High,1364,2495,-2000,-22,30,-8,,,
4.0798413754,Very High,Blocking,Very High,Very High,1955,1365,-2499,-27,25,-32,,,
4.0948398113,Very High,Blocking,Very High,Very High,,,,,,,0.378562808,0.6064565778,0.8652318716
4.1003820896,Very High,Blocking,Very High,Very High,2222,546,-2701,-29,17,-49,,,
4.1207036972,Very High,Blocking,Very High,Very High,1982,-1270,-2629,-31,-2,-74,,,
4.1410367489,Very High,Blocking,Very High,Very High,1231,-1715,-2356,-32,-10,-77,,,
4.1614429951,Very High,Blocking,Very High,Very High,369,-1810,-2055,-32,-12,-73,,,
4.177667141,Very High,Blocking,Very High,Very High,,,,,,,0.3881454766,0.5695454478,0.8734343648
4.1822574139,Very High,Blocking,Very High,Very High,-425,-1297,-1122,-33,-5,-40,,,
4.2024087906,Very High,Blocking,Very High,Very High,55,-844,-748,-30,2,-22,,,
4.2233698368,Very High,Blocking,Very High,Very High,870,-491,-440,-25,3,-12,,,
4.2435433865,Very High,Blocking,Very High,Very High,,,,,,,0.4226596057,0.5635790229,0.8747602105
4.2444684505,Very High,Blocking,Very High,Very High,1904,-185,-109,-13,-8,1,,,
4.2639932632,Very High,Blocking,Very High,Very High,1941,-509,-138,-10,-9,5,,,
4.2843205929,Very High,Blocking,Very High,Very High,1764,-1014,-187,-7,-10,6,,,
4.2927498817,Very High,Blocking,Very High,Very High,,,,,,,0.4226596057,0.2601984441,0.9421781301
4.3051643372,Very High,Blocking,Very High,Very High,956,-2355,-472,-1,-8,1,,,
4.3213291168,Very High,Blocking,Very High,Very High,519,-3064,-607,0,-11,-2,,,
4.3416707516,Very High,Blocking,Very High,Very High,128,-3628,-729,2,-12,-2,,,
4.3467731476,Very High,Blocking,Very High,Very High,,,,,,,0.4226596057,0.2381602228,0.9470754862
4.3622522354,Very High,Blocking,Very High,Very High,347,-3604,-622,5,-11,-1,,,
4.3831641674,Very High,Blocking,Very High,Very High,614,-3597,-448,7,-14,-2,,,
4.3905117512,Very High,Blocking,Very High,Very High,,,,,,,0.4226596057,0,1
4.4030258656,Very High,Blocking,Very High,Very High,172,-3233,148,14,-16,-6,,,
4.4240171909,Very High,Blocking,Very High,Very High,-223,-3162,456,18,-11,-8,,,
4.4451479912,Very High,Blocking,Very High,Very High,-544,-3271,988,20,-7,-8,,,
4.4645452499,Very High,Blocking,Very High,Very High,-993,-3452,2912,19,-6,12,,,
4.4688961506,Very High,Blocking,Very High,Very High,,,,,,,0.5888440013,0.5445802808,0.8789821863
4.48610425,Very High,Blocking,Very High,Very High,-757,-3450,3540,17,-5,27,,,
4.5055749416,Very High,Blocking,Very High,Very High,-173,-3326,3317,19,-8,38,,,
4.5262393951,Very High,Blocking,Very High,Very High,455,-1060,1624,19,-12,66,,,
4.5346803665,Very High,Blocking,Very High,Very High,,,,,,,0.5541490316,0.5596247315,0.8756389618
4.5466020107,Very High,Blocking,Very High,Very High,-219,1249,-79,22,-7,82,,,
4.566999197,Very High,Blocking,Very High,Very High,-1371,3515,-2578,32,31,53,,,
4.5878040791,Very High,Blocking,Very High,Very High,603,5274,-3514,44,32,3,,,
4.5948271751,Very High,Blocking,Very High,Very High,,,,,,,0.5381165743,0.5246596336,0.8834089637
4.6080613136,Very High,Blocking,Very High,Very High,1103,5058,-2264,29,27,25,,,
4.6283597946,Very High,Blocking,Very High,Very High,1473,4455,1104,7,25,55,,,
4.6497001648,Very High,Blocking,Very High,Very High,1558,3897,2013,-1,25,58,,,
4.6626698971,Very High,Blocking,Very High,Very High,,,,,,,0.7128484249,0.5110604167,0.8864310384
4.6693139076,Very High,Blocking,Very High,Very High,1739,3361,1724,-5,25,54,,,
4.6902401447,Very High,Blocking,Very High,Very High,2336,2981,113,-3,17,52,,,
4.7115707397,Very High,Blocking,Very High,Very High,2374,3072,-527,-3,11,49,,,
4.7307167053,Very High,Blocking,Very High,Very High,2210,3038,-919,-4,9,42,,,
4.7328906059,Very High,Blocking,Very High,Very High,,,,,,,0.4748131931,0.5047459006,0.8878342509
4.7514908314,Very High,Blocking,Very High,Very High,1922,2684,-1080,-12,5,27,,,
4.7717187405,Very High,Blocking,Very High,Very High,1813,2617,-1080,-16,4,23,,,
4.7925648689,Very High,Blocking,Very High,Very High,1682,2696,-1204,-18,3,21,,,
4.809784174,Very High,Blocking,Very High,Very High,,,,,,,0.6661973596,0.539665997,0.880074203
4.8132693768,Very High,Blocking,Very High,Very High,1603,2858,-1725,-20,5,14,,,
4.8335361481,Very High,Blocking,Very High,Very High,1551,2885,-1927,-21,5,14,,,
