time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
1.5950131416,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.6228866577,Medium,Walking,Very high,Low,1114,-876,1358,-7,9,-21,,,
1.6350238323,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.6673092842,Medium,Walking,Very high,Low,469,-1224,1270,-13,-6,-19,,,
1.6975240707,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.7083308697,Medium,Walking,Very high,Low,817,-712,766,-14,0,-7,,,
1.7419655323,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.7531473637,Medium,Walking,Very high,Low,1565,-247,605,-12,-1,0,,,
1.7939808369,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.8063862324,Medium,Walking,Very high,Low,1766,-340,718,-7,-4,1,,,
1.8380908966,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.8438434601,Medium,Walking,Very high,Low,1658,-301,583,-7,-11,9,,,
1.8932602406,Medium,Walking,Very high,Low,1376,-113,218,-8,-2,12,,,
1.8950679302,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.9329917431,Medium,Walking,Very high,Low,,,,,,,0,0,0
1.933508873,Medium,Walking,Very high,Low,1220,-126,530,-8,-2,11,,,
1.9794120789,Medium,Walking,Very high,Low,1090,-149,467,-5,0,7,,,
1.9954075813,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.0248317719,Medium,Walking,Very high,Low,1121,-48,254,-3,3,6,,,
2.0385630131,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.089486599,Medium,Walking,Very high,Low,1354,67,464,-2,9,4,,,
2.0954356194,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.1299510002,Medium,Walking,Very high,Low,1351,127,711,-2,9,-1,,,
2.1354842186,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.1803207397,Medium,Walking,Very high,Low,1658,-77,577,-1,17,-8,,,
2.1984286308,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.2209551334,Medium,Walking,Very high,Low,2237,-298,670,0,14,-11,,,
2.2390706539,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.265414238,Medium,Walking,Very high,Low,2447,-142,1628,0,13,2,,,
2.2997102737,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.3116049767,Medium,Walking,Very high,Low,2611,-781,1836,1,0,-10,,,
2.3554239273,Medium,Walking,Very high,Low,2546,-1209,1151,-1,-1,-6,,,
2.3619055748,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.4003791809,Medium,Walking,Very high,Low,2366,-1159,503,-4,8,9,,,
2.4018390179,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.4472396374,Medium,Walking,Very high,Low,2150,-618,929,-3,6,6,,,
2.4662947655,Medium,Walking,Very high,Low,,,,,,,0,0,0
2.4912688732,Medium,Walking,Very high,Low,2240,-751,1444,0,-1,-4,,,
2.5269589424,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.5353291035,Medium,Inactive,Very high,Low,2152,-706,1367,-2,-7,0,,,
2.5664479733,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.5810904503,Medium,Inactive,Very high,Low,1976,-559,970,-3,-3,3,,,
2.62566185,Medium,Inactive,Very high,Low,1863,-448,1037,-4,-3,2,,,
2.6325590611,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.670820713,Medium,Inactive,Very high,Low,1916,-250,994,-3,-4,2,,,
2.6947510242,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.7160253525,Medium,Inactive,Very high,Low,1822,-91,1107,-3,-3,3,,,
2.7351176739,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.7607400417,Medium,Inactive,Very high,Low,1744,-101,1227,-2,-4,2,,,
2.7997100353,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.8107602596,Medium,Inactive,Very high,Low,1692,-138,1228,-2,-4,2,,,
2.8446447849,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.8509550095,Medium,Inactive,Very high,Low,1618,-73,1103,-3,-5,4,,,
2.8958287239,Medium,Inactive,Very high,Low,1673,4,1071,-4,-4,5,,,
2.8994913101,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.9409368038,Medium,Inactive,Very high,Low,1676,101,1103,-3,-3,7,,,
2.9616098404,Medium,Inactive,Very high,Low,,,,,,,0,0,0
2.9908919334,Medium,Inactive,Very high,Low,1633,81,1073,-3,-1,7,,,
3.000898838,Very high,Inactive,High,Low,,,,,,,0,0,0
3.0312080383,Very high,Inactive,High,Low,1569,140,1125,-3,-1,8,,,
3.0638830662,Very high,Inactive,High,Low,,,,,,,0,0,0
3.0992598534,Very high,Inactive,High,Low,,,,,,,0,0,0
3.1048607826,Very high,Inactive,High,Low,1496,149,1164,-2,2,8,,,
3.1412916183,Very high,Inactive,High,Low,,,,,,,0,0,0
3.1421761513,Very high,Inactive,High,Low,1555,154,1257,-1,1,9,,,
3.1791615486,Very high,Inactive,High,Low,1587,221,1223,-1,2,9,,,
3.200135231,Very high,Inactive,High,Low,,,,,,,0,0,0
3.2244355679,Very high,Inactive,High,Low,1687,222,1180,1,4,9,,,
3.2436435223,Very high,Inactive,High,Low,,,,,,,0,0,0
3.2689931393,Very high,Inactive,High,Low,1861,279,1162,2,4,12,,,
3.2982881069,Very high,Inactive,High,Low,,,,,,,0,0,0
3.3145632744,Very high,Inactive,High,Low,1798,182,1317,4,8,8,,,
3.3441648483,Very high,Inactive,High,Low,,,,,,,0,0,0
3.3593554497,Very high,Inactive,High,Low,1679,147,1214,1,4,9,,,
3.3991253376,Very high,Inactive,High,Low,,,,,,,0,0,0
3.4037597179,Very high,Inactive,High,Low,1635,-207,1049,-3,8,4,,,
3.4532771111,Very high,Inactive,High,Low,1410,-382,1110,-7,5,-2,,,
3.4637901783,Very high,Inactive,High,Low,,,,,,,0,0,0
3.4942491055,Very high,Inactive,High,Low,1464,43,1007,-9,8,-6,,,
3.5044708252,Very high,Inactive,High,Low,,,,,,,0,0,0
3.5389158726,Very high,Transient,High,Low,1887,380,1512,-6,8,-8,,,
3.5647873878,Very high,Transient,High,Low,,,,,,,0.5043932796,2.1300182343,0.5266625881
3.5842630863,Very high,Transient,High,Low,2059,500,1194,-3,8,-7,,,
3.6332297325,Very high,Transient,High,Low,2262,536,991,-3,14,-4,,,
3.6443264484,Very high,Transient,High,Low,,,,,,,0.2358661145,0.7004877925,0.8443360329
3.6740317345,Very high,Transient,High,Low,2390,725,1099,-2,14,3,,,
3.7272410393,Very high,Transient,High,Low,2651,731,1263,0,11,8,,,
3.7285528183,Very high,Transient,High,Low,,,,,,,0.1601603776,0.6490207911,0.8557731509
3.7641587257,Very high,Transient,High,Low,2773,670,1537,2,7,12,,,
3.8141288757,Very high,Transient,High,Low,2453,523,1588,1,3,14,,,
3.8181841373,Very high,Transient,High,Low,,,,,,,0.1726076454,0.6736761332,0.8502941728
3.8544225693,Very high,Transient,High,Low,2056,411,1687,-2,-3,12,,,
3.8948309422,Very high,Transient,High,Low,,,,,,,0.3150747418,0.6698764563,0.8511385918
3.8996222019,Very high,Transient,High,Low,1409,977,1900,-2,-9,17,,,
3.9467513561,Very high,Transient,High,Low,1245,994,1951,2,-5,13,,,
3.9561898708,Very high,Transient,High,Low,,,,,,,0.3552747071,0.6567744613,0.8540500998
3.9935231209,Very high,Transient,High,Low,148,473,2351,-2,-14,7,,,
4.0256316662,Very high,Transient,High,Low,,,,,,,0.3956793547,0.6378952265,0.858245492
4.0387337208,Very high,Transient,High,Low,-1125,73,802,-8,-8,-2,,,
4.0877804756,Very high,Transient,High,Low,-1055,488,-613,-11,-3,-5,,,
4.1001410484,Very high,Transient,High,Low,,,,,,,0.3333818614,0.6277146339,0.8605078459
4.1245355606,Very high,Transient,High,Low,267,1087,-195,-6,21,9,,,
4.1695878506,Very high,Transient,High,Low,414,717,758,-4,5,3,,,
4.188174963,Very high,Transient,High,Low,,,,,,,0.3604865372,0.6314091682,0.8596868515
4.2147064209,Very high,Transient,High,Low,-79,188,125,-9,14,7,,,
4.2598679066,Very high,Transient,High,Low,-72,385,-364,-14,26,14,,,
4.2762372494,Very high,Transient,High,Low,,,,,,,0.3255085051,0.6187742949,0.8624945879
4.3046889305,Very high,Transient,High,Low,21,538,-368,-11,35,6,,,
4.3498678207,Very high,Transient,High,Low,14,81,507,-11,30,4,,,
4.3606524467,Very high,Transient,High,Low,,,,,,,0.3201958835,0.6308633685,0.859808147
4.3994429111,Very high,Transient,High,Low,109,-343,913,-16,21,-5,,,
4.4311330318,Very high,Transient,High,Low,,,,,,,0.33050102,0.6277432442,0.8605015278
4.4399924278,Very high,Transient,High,Low,116,-476,1403,-17,10,-19,,,
4.485159874,Very high,Transient,High,Low,9,-66,1514,-16,3,-27,,,
4.5233826637,Very high,Transient,High,Low,,,,,,,0.2296990603,0.6196785569,0.8622936606
4.5304849148,Very high,Transient,High,Low,254,61,1128,-14,-4,-33,,,
4.5761027336,Very high,Transient,High,Low,241,276,715,-10,-2,-33,,,
4.5930268764,Very high,Transient,High,Low,,,,,,,0.2606241107,0.6037607789,0.8658309579
4.6207976341,Very high,Transient,High,Low,609,318,546,-6,-4,-30,,,
4.6653974056,Very high,Transient,High,Low,519,437,103,-3,-7,-30,,,
4.6792733669,Very high,Transient,High,Low,,,,,,,0.2291128933,0.5838997364,0.870244503
4.7106804848,Very high,Transient,High,Low,159,240,95,-2,-1,-25,,,
4.75532341,Very high,Transient,High,Low,164,69,188,-3,-5,-18,,,
4.7644150257,Very high,Transient,High,Low,,,,,,,0.1751777232,0.5418851376,0.8795810938
4.8004951477,Very high,Transient,High,Low,234,-19,87,-1,-4,-13,,,
4.8470141888,Very high,Transient,High,Low,169,-88,288,-1,-8,-4,,,
4.8770070076,Very high,Transient,High,Low,,,,,,,0.2208175361,0.5699030161,0.8733549118
4.8946325779,Very high,Transient,High,Low,481,40,700,-4,-8,8,,,
4.9355561733,Very high,Transient,High,Low,736,155,850,-4,-6,4,,,
4.9811286926,Very high,Transient,High,Low,817,41,808,-4,-1,-1,,,
4.9823377132,Very high,Transient,High,Low,,,,,,,0.3264490366,0.5710124373,0.8731083274
5.046523571,Very high,Transient,High,Low,874,163,521,-5,-2,4,,,
5.0568945408,Very high,Transient,High,Low,,,,,,,0.2909193039,0.5560620427,0.8764306307
5.0872974396,Very high,Transient,High,Low,1003,513,736,-5,9,13,,,
5.129472971,Very high,Transient,High,Low,,,,,,,0.2231042683,0.5753386021,0.8721469641
5.1326956749,Very high,Transient,High,Low,1506,647,1264,0,5,8,,,
5.1780793667,Very high,Transient,High,Low,1382,596,881,2,7,14,,,
5.1966428757,Very high,Transient,High,Low,,,,,,,0.181370765,0.5652083755,0.8743981123
5.2236175537,Very high,Transient,High,Low,1330,276,536,2,15,19,,,
5.2604298592,Very high,Transient,High,Low,,,,,,,0.1930218637,0.5684802532,0.8736710548
5.2675375938,Very high,Transient,High,Low,1759,215,216,5,19,28,,,
5.3132112026,Very high,Transient,High,Low,2066,466,535,5,19,42,,,
5.3217523098,Very high,Transient,High,Low,,,,,,,0.178459093,0.5836465359,0.8703007698
5.357550621,Very high,Transient,High,Low,2683,344,1583,5,9,29,,,
5.3864290714,Very high,Transient,High,Low,,,,,,,0.222051084,0.5744683743,0.8723403811
5.4025011063,Very high,Transient,High,Low,3041,647,1917,9,-12,21,,,
5.4478247166,Very high,Transient,High,Low,2392,523,733,10,1,25,,,
5.4498825073,Very high,Transient,High,Low,,,,,,,0.1592731476,0.5746846795,0.8722922802
5.5097296238,Very high,Transient,High,Low,2232,194,717,9,2,25,,,
5.5254526138,Very high,Walking,High,Low,,,,,,,0.1898729652,0.6070378423,0.8651027083
5.5543899536,Very high,Walking,High,Low,3177,5609,-28583,7932,0,1781,,,
5.5950160027,Very high,Walking,High,Low,1325,876,1624,-3,51,29,,,
5.5955240726,Very high,Walking,High,Low,,,,,,,0.3614000976,0.6926756501,0.8460720778
5.6407094002,Very high,Walking,High,Low,2569,1813,2362,3,15,13,,,
5.6614952087,Very high,Walking,High,Low,,,,,,,0.231676966,0.7044543624,0.8434545994
5.6901035309,Very high,Walking,High,Low,2794,1063,1548,-1,-21,1,,,
5.7160303593,Very high,Walking,High,Low,,,,,,,0.1985550821,0.7069652081,0.8428966403
5.7307589054,Very high,Walking,High,Low,2565,255,679,-5,-26,11,,,
5.7797100544,Very high,Walking,High,Low,2572,597,562,-6,-18,43,,,
5.7823398113,Very high,Walking,High,Low,,,,,,,0.1806416363,0.7058219314,0.8431506753
5.8205442429,Very high,Walking,High,Low,1860,914,1180,-9,-26,40,,,
5.8500931263,Very high,Walking,High,Low,,,,,,,0.1958108693,0.6910104752,0.8464421034
5.8656919003,Very high,Walking,High,Low,1608,256,-35,4,27,38,,,
5.9107773304,Very high,Walking,High,Low,1794,355,-226,0,46,27,,,
5.9198005199,Very high,Walking,High,Low,,,,,,,0.1753449142,0.6804507971,0.8487887383
5.9560656548,Very high,Walking,High,Low,1814,180,23,-5,3,-2,,,
5.9928741455,Very high,Walking,High,Low,,,,,,,0.3313393593,0.6764673591,0.8496739268
6.0007929802,Very high,Walking,High,Low,1433,-658,1579,-9,-2,3,,,
6.049700737,Very high,Walking,High,Low,998,-430,1814,-21,-20,-3,,,
6.0594136715,Very high,Walking,High,Low,,,,,,,0.4195146263,0.658903718,0.8535769582
6.0906047821,Very high,Walking,High,Low,523,188,397,-28,-17,6,,,
6.1256279945,Very high,Walking,High,Low,,,,,,,0.3326113224,0.6195616722,0.8623196483
6.1356909275,Very high,Walking,High,Low,284,1081,90,-28,14,9,,,
6.1808636189,Very high,Walking,High,Low,440,1309,999,-27,21,-6,,,
6.1962471008,Very high,Walking,High,Low,,,,,,,0.3619792461,0.5841407776,0.8701909184
6.2298836708,Very high,Walking,High,Low,1123,1878,850,-31,2,-25,,,
6.2639100552,Very high,Walking,High,Low,,,,,,,0.3675115108,0.558375299,0.8759166002
6.2873446941,Very high,Walking,High,Low,1224,4606,-90,-22,19,17,,,
6.3322610855,Very high,Walking,High,Low,2521,5717,860,-4,4,-14,,,
6.3780200481,Very high,Walking,High,Low,2532,3727,2244,4,-27,-33,,,
6.3854725361,Very high,Walking,High,Low,,,,,,,0.2721607983,0.4344458282,0.9034564495
6.4224939346,Very high,Walking,High,Low,2063,1653,1653,-8,-10,-17,,,
6.4394075871,Very high,Walking,High,Low,,,,,,,0.2721607983,0.0653450638,0.985478878
6.4678587914,Very high,Walking,High,Low,2291,2048,824,-10,-18,-18,,,
6.4963123798,Very high,Walking,High,Low,,,,,,,0.2721607983,0,1
6.5134940147,Very high,Walking,High,Low,2330,2523,27,8,-6,-30,,,
6.5575037003,Very high,Walking,High,Low,1836,1656,135,11,-15,-29,,,
6.5661358833,Very high,Walking,High,Low,,,,,,,0.2721607983,0.1015091985,0.9774423838
6.6025707722,Very high,Walking,High,Low,1354,704,257,4,-13,-21,,,
6.6441905499,Very high,Walking,High,Low,1206,341,396,-3,-13,-25,,,
6.6457316875,Very high,Walking,High,Low,,,,,,,0.4164986908,0.5609002113,0.8753554821
6.6895265579,Very high,Walking,High,Low,1421,446,409,-8,-13,-25,,,
6.7166640759,Very high,Walking,High,Low,,,,,,,0.4142986238,0.5528745055,0.8771389723
6.7338712215,Very high,Walking,High,Low,1573,697,699,-3,-8,-23,,,
6.7830343246,Very high,Walking,High,Low,1589,982,1259,-4,-12,-12,,,
6.7836260796,Very high,Walking,High,Low,,,,,,,0.5060456991,0.5471682549,0.8784070611
6.8238475323,Very high,Walking,High,Low,1219,961,1626,-8,-10,0,,,
6.8426790237,Very high,Walking,High,Low,,,,,,,0.6402865648,0.3754364848,0.9165696502
6.8728682995,Very high,Walking,High,Low,607,867,2335,-15,-19,14,,,
6.8973469734,Very high,Walking,High,Low,,,,,,,0.6402865648,0.0687356293,0.9847254157
6.9148237705,Very high,Walking,High,Low,-206,2175,2467,-16,-8,32,,,
6.963133812,Very high,Walking,High,Low,384,2372,785,4,2,8,,,
6.9667160511,Very high,Walking,High,Low,,,,,,,0.81171453,0.514413178,0.8856859803
7.0042572021,Very high,Walking,High,Low,991,2112,46,8,4,5,,,
7.0346376896,Very high,Walking,High,Low,,,,,,,0.804807663,0.3148924112,0.9300239086
7.0492148399,Very high,Walking,High,Low,1084,2927,737,14,10,25,,,
7.0972070694,Very high,Walking,High,Low,,,,,,,0.8132843375,0.4666069746,0.8963095546
7.0981228352,Very high,Walking,High,Low,822,2761,1605,18,9,33,,,
7.1454439163,Very high,Walking,High,Low,630,1718,926,16,-3,33,,,
7.1597445011,Very high,Walking,High,Low,,,,,,,0,0,0
7.1847083569,Very high,Walking,High,Low,162,1221,-161,13,14,40,,,
7.2291991711,Very high,Walking,High,Low,-17,1445,-130,9,27,48,,,
7.2321240902,Very high,Walking,High,Low,,,,,,,0,0,0
7.2746498585,Very high,Walking,High,Low,173,1186,408,8,25,37,,,
7.2948503494,Very high,Walking,High,Low,,,,,,,0,0,0
7.323789835,Very high,Walking,High,Low,266,868,1057,6,17,36,,,
7.3334496021,Very high,Walking,High,Low,,,,,,,0,0,0
7.3647382259,Very high,Walking,High,Low,121,823,1257,1,16,41,,,
7.3764686584,Very high,Walking,High,Low,,,,,,,0,0,0
7.4087188244,Very high,Walking,High,Low,,,,,,,0,0,0
7.4116089344,Very high,Walking,High,Low,265,1387,1061,2,13,43,,,
7.4587073326,Very high,Walking,High,Low,485,1306,646,6,12,35,,,
7.4630515575,Very high,Walking,High,Low,,,,,,,0,0,0
7.4995484352,Very high,Walking,High,Low,780,842,504,7,13,29,,,
7.5120947361,Very high,Walking,High,Low,,,,,,,0.8846532106,0.5209653378,0.8842298985
7.5457105637,Very high,Walking,High,Low,715,851,852,2,8,32,,,
7.5709607601,Very high,Walking,High,Low,,,,,,,0.8437774181,0.5245320201,0.8834373355
7.5901896954,Very high,Walking,High,Low,621,977,834,2,6,28,,,
7.6347973347,Very high,Walking,High,Low,685,893,550,1,4,22,,,
7.6349360943,Very high,Walking,High,Low,,,,,,,0.7947556973,0.5244829059,0.8834482431
7.6802492142,Very high,Walking,High,Low,632,564,571,-4,7,23,,,
7.7095682621,Very high,Walking,High,Low,,,,,,,0.6622549295,0.5376403332,0.8805243969
7.729105711,Very high,Walking,High,Low,561,672,1020,-11,8,19,,,
7.7785525322,Very high,Walking,High,Low,99,1304,1318,-13,12,21,,,
7.7866828442,Very high,Walking,High,Low,,,,,,,0.6464338303,0.5536045432,0.876976788
7.8231868744,Very high,Walking,High,Low,356,1963,1140,-11,12,2,,,
7.854660511,Very high,Walking,High,Low,,,,,,,0.6293108463,0.559469223,0.8756735325
7.8600878716,Very high,Walking,High,Low,264,2448,1151,-11,7,-5,,,
7.9050214291,Very high,Walking,High,Low,286,2857,1094,-10,12,-7,,,
7.9150876999,Very high,Walking,High,Low,,,,,,,0.5188048482,0.5524932146,0.8772237301
7.9504065514,Very high,Walking,High,Low,643,3171,841,-7,7,-10,,,
7.9837694168,Very high,Walking,High,Low,,,,,,,0.4024826586,0.5389749408,0.8802278042
8.0000016689,Very high,Walking,High,Low,1092,3507,864,-2,-2,-9,,,
8.0403337479,Very high,Walking,High,Low,1241,3145,1425,-3,-12,-12,,,
8.0437884331,Very high,Walking,High,Low,,,,,,,0.281776607,0.5469479561,0.8784559965
8.0898406506,Very high,Walking,High,Low,1036,2690,1350,-5,-16,-11,,,
8.1269581318,Very high,Walking,High,Low,,,,,,,0.3402691483,0.5608962774,0.8753563762
8.1303868294,Very high,Walking,High,Low,953,2453,643,-3,-1,-12,,,
8.1765303612,Very high,Walking,High,Low,1195,2461,535,-3,-4,-3,,,
8.1864442825,Very high,Walking,High,Low,,,,,,,0.4012668133,0.5429506302,0.8793442845
8.2211883068,Very high,Walking,High,Low,988,2311,496,0,-6,-1,,,
8.2432954311,Very high,Walking,High,Low,,,,,,,0.4012668133,0.430098772,0.9044225216
8.2737421989,Very high,Walking,High,Low,1044,2099,693,0,-2,-2,,,
8.3156368732,Very high,Walking,High,Low,1170,1913,1065,-2,-6,0,,,
8.3199524879,Very high,Walking,High,Low,,,,,,,0.3018656373,0.5677239895,0.8738391399
8.3563773632,Very high,Walking,High,Low,1060,1740,1225,-5,-10,9,,,
8.3951086998,Very high,Walking,High,Low,,,,,,,0.3512817323,0.5638166666,0.8747074008
8.4010355473,Very high,Walking,High,Low,846,1762,1249,-5,-3,12,,,
8.4459969997,Very high,Walking,High,Low,755,1542,1484,-7,-6,15,,,
8.4588434696,Very high,Walking,High,Low,,,,,,,0.4147042632,0.5936018229,0.8680884838
8.4910225868,Very high,Walking,High,Low,751,1348,1696,-10,-7,16,,,
8.5257110596,Very high,Walking,High,Low,,,,,,,0.3162577748,0.6238622069,0.8613639474
8.5486550331,Very high,Walking,High,Low,167,1512,2026,-11,-8,23,,,
8.5853068829,Very high,Walking,High,Low,-640,1948,1798,-5,-2,22,,,
8.5928068161,Very high,Walking,High,Low,,,,,,,0.2730979919,0.63827461,0.858161211
8.6258888245,Very high,Walking,High,Low,-90,2238,1682,4,9,13,,,
8.6598317623,Very high,Walking,High,Low,,,,,,,0.2864561081,0.6593803763,0.8534710407
8.671006918,Very high,Walking,High,Low,205,2388,747,9,-2,6,,,
8.7166404724,Very high,Walking,High,Low,-773,2859,-326,16,12,25,,,
8.7219400406,Very high,Walking,High,Low,,,,,,,0.3020980954,0.6704753041,0.8510054946
8.7613472939,Very high,Walking,High,Low,-1351,3155,819,22,20,46,,,
8.7878572941,Very high,Walking,High,Low,,,,,,,0.3361061811,0.6964669228,0.8452295661
8.8062186241,Very high,Walking,High,Low,-804,2553,1708,23,9,51,,,
8.8514566422,Very high,Walking,High,Low,-388,1841,1028,21,11,57,,,
8.8557348251,Very high,Walking,High,Low,,,,,,,0.3073711395,0.7274302244,0.8383488655
8.8963894844,Very high,Walking,High,Low,-113,1523,382,19,22,60,,,
8.9216878414,Very high,Walking,High,Low,,,,,,,0.2784313262,0.7551242709,0.8321946263
8.9466574192,Very high,Walking,High,Low,99,1377,410,19,24,56,,,
8.9867174625,Very high,Walking,High,Low,,,,,,,0.3071985543,0.7805618048,0.826541841
8.987195015,Very high,Walking,High,Low,212,1346,781,18,20,50,,,
