time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,Very High,Blocking,Very High,Very High,-886,-532,375,3,5,2,0.3239232004,0.8344095945,0.8145756721
0.0207996368,Very High,Blocking,Very High,Very High,-996,-644,589,6,8,0,,,
0.0417075157,Very High,Blocking,Very High,Very High,-1203,-765,804,9,5,-2,,,
0.0615646839,Very High,Blocking,Very High,Very High,-1313,-759,604,10,4,-3,,,
0.0649876595,Very High,Blocking,Very High,Very High,,,,,,,0.32075423,0.8303887248,0.8154691458
0.0827355385,Very High,Blocking,Very High,Very High,-1432,-1045,239,12,5,-11,,,
0.1027197838,Very High,Blocking,Very High,Very High,-1323,-1289,257,12,4,-13,,,
0.1231701374,Very High,Blocking,Very High,Very High,-1184,-1419,255,12,1,-14,,,
0.1347110271,Very High,Blocking,Very High,Very High,,,,,,,0.3120469153,0.8255889416,0.8165357709
0.1446368694,Very High,Blocking,Very High,Very High,-1182,-1244,22,12,-1,-13,,,
0.1642320156,Very High,Blocking,Very High,Very High,-1253,-1182,-16,11,-2,-12,,,
0.1849243641,Very High,Blocking,Very High,Very High,-1287,-1186,-17,9,-2,-12,,,
0.1993637085,Very High,Blocking,Very High,Very High,,,,,,,0.3240709603,0.8182401657,0.8181688786
0.2056441307,Very High,Blocking,Very High,Very High,-1530,-1332,134,7,-1,-16,,,
0.2255911827,Very High,Blocking,Very High,Very High,-1759,-1266,436,5,1,-18,,,
0.2458667755,Very High,Blocking,Very High,Very High,-1980,-1032,857,3,2,-18,,,
0.266217947,Very High,Blocking,Very High,Very High,-2190,-551,1099,-3,-4,-34,,,
0.267166853,Very High,Blocking,Very High,Very High,,,,,,,0.3540334105,0.802541852,0.8216573596
0.2872681618,Very High,Blocking,Very High,Very High,-1868,-293,884,-3,-9,-45,,,
0.3083453178,Very High,Blocking,Very High,Very High,-319,518,1040,-2,-7,-48,,,
0.3277182579,Very High,Blocking,Very High,Very High,621,1055,1313,-1,-7,-41,,,
0.3372619152,Very High,Blocking,Very High,Very High,,,,,,,0.3614450097,0.7870956063,0.8250898719
0.3483576775,Very High,Blocking,Very High,Very High,1480,1386,1394,-2,-9,-37,,,
0.3686871529,Very High,Blocking,Very High,Very High,2344,1214,1325,4,-7,-44,,,
0.3890826702,Very High,Blocking,Very High,Very High,2168,842,1109,5,-8,-44,,,
0.3999130726,Very High,Blocking,Very High,Very High,,,,,,,0.3317934573,0.7795353532,0.826769948
0.4099769592,Very High,Blocking,Very High,Very High,1939,645,931,5,-4,-40,,,
0.43151474,Very High,Blocking,Very High,Very High,2123,304,1245,8,5,-34,,,
0.4509744644,Very High,Blocking,Very High,Very High,2391,-122,1661,12,4,-34,,,
0.4662923813,Very High,Blocking,Very High,Very High,,,,,,,0.3552042544,0.7509961128,0.8331120014
0.4717712402,Very High,Blocking,Very High,Very High,2347,-781,1796,12,-1,-34,,,
0.4916937351,Very High,Blocking,Very High,Very High,1184,-1848,939,4,-15,-30,,,
0.5120611191,Very High,Blocking,Very High,Very High,553,-1663,-112,-2,-12,-36,,,
0.5324907303,Very High,Blocking,Very High,Very High,-191,-1091,-2169,-11,-8,-59,,,
0.5351977348,Very High,Blocking,Very High,Very High,,,,,,,0.3560294509,0.7463164926,0.8341518641
0.5532336235,Very High,Blocking,Very High,Very High,-395,-1403,-2988,-14,-12,-65,,,
0.5752491951,Very High,Blocking,Very High,Very High,-695,-1695,-3793,-16,-10,-72,,,
0.5899708271,Very High,Blocking,Very High,Very High,-1933,-1067,-3714,-13,22,-70,,,
0.6017656326,Very High,Blocking,Very High,Very High,,,,,,,0.3431026042,0.7607385516,0.8309469819
