time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,Medium,Inactive,Very high,Medium,470,206,1247,-8,-6,-16,0.3538895845,0.6966392994,0.8451912403
0.0208773613,Medium,Inactive,Very high,Medium,518,269,1231,-9,-6,-19,,,
0.041785717,Medium,Inactive,Very high,Medium,562,328,1264,-10,-6,-21,,,
0.0616085529,Medium,Inactive,Very high,Medium,602,371,1303,-10,-7,-22,,,
0.0658807755,Medium,Inactive,Very high,Medium,,,,,,,0.3427484035,0.7003017664,0.8443773985
0.0830008984,Medium,Inactive,Very high,Medium,609,402,1288,-9,-4,-26,,,
0.102963686,Medium,Inactive,Very high,Medium,628,425,1265,-9,-1,-29,,,
0.1233217716,Medium,Inactive,Very high,Medium,569,481,1316,-10,-3,-25,,,
0.1348500252,Medium,Inactive,Very high,Medium,,,,,,,0.3578338325,0.7007378936,0.8442804813
0.1435513496,Medium,Inactive,Very high,Medium,519,696,1164,-10,-3,-22,,,
0.1651272774,Medium,Inactive,Very high,Medium,540,854,1067,-8,2,-20,,,
0.1852474213,Medium,Inactive,Very high,Medium,628,988,1052,-6,7,-18,,,
0.2025983334,Medium,Inactive,Very high,Medium,,,,,,,0.3400068581,0.6976540685,0.8449657559
0.2055473328,Medium,Inactive,Very high,Medium,882,1004,1256,-4,8,-14,,,
0.2253303528,Medium,Inactive,Very high,Medium,940,924,1405,-3,7,-12,,,
0.2462356091,Medium,Inactive,Very high,Medium,913,757,1584,-3,1,-4,,,
0.266746521,Medium,Inactive,Very high,Medium,825,749,1473,-2,1,-3,,,
0.2683901787,Medium,Inactive,Very high,Medium,,,,,,,0.3527461588,0.7010704279,0.8442065716
0.2893126011,Medium,Inactive,Very high,Medium,732,776,1358,-1,3,-3,,,
0.3080561161,Medium,Inactive,Very high,Medium,544,807,1219,0,8,2,,,
0.3276815414,Medium,Inactive,Very high,Medium,544,774,1122,1,13,5,,,
0.3309514523,Medium,Inactive,Very high,Medium,,,,,,,0.3483619988,0.7059100866,0.8431310654
0.3483533859,Medium,Inactive,Very high,Medium,601,674,1076,2,16,7,,,
0.3696143627,Medium,Inactive,Very high,Medium,754,502,1088,2,13,12,,,
0.389218092,Medium,Inactive,Very high,Medium,845,447,1109,3,13,15,,,
0.4002885818,Medium,Inactive,Very high,Medium,,,,,,,0.3497909904,0.6984594464,0.8447867632
0.4109580517,Medium,Inactive,Very high,Medium,907,348,1210,3,14,16,,,
0.4305083752,Medium,Inactive,Very high,Medium,721,241,1542,1,10,14,,,
0.4515826702,Medium,Inactive,Very high,Medium,575,402,1517,1,11,13,,,
0.4683589935,Medium,Inactive,Very high,Medium,,,,,,,0.3435466886,0.6895862222,0.846758604
0.4715080261,Medium,Inactive,Very high,Medium,565,691,1387,2,15,13,,,
0.4915630817,Medium,Inactive,Very high,Medium,898,832,1246,5,16,6,,,
0.5121245384,Medium,Inactive,Very high,Medium,946,680,1186,5,14,2,,,
0.5327401161,Medium,Inactive,Very high,Medium,598,336,914,4,18,0,,,
0.5398352146,Medium,Inactive,Very high,Medium,,,,,,,0.338391602,0.6780398488,0.8493244648
0.5548973083,Medium,Inactive,Very high,Medium,500,223,930,4,22,-3,,,
0.5742745399,Medium,Inactive,Very high,Medium,395,0,1046,2,19,-4,,,
0.5938956738,Medium,Inactive,Very high,Medium,622,-350,1126,-1,7,-16,,,
0.6145613194,Medium,Inactive,Very high,Medium,718,-100,1135,-2,5,-9,,,
0.6222872734,Medium,Inactive,Very high,Medium,,,,,,,0.3326123059,0.6708568931,0.8509206772
0.6352128983,Medium,Inactive,Very high,Medium,1023,1148,1076,-3,19,7,,,
0.655673027,Medium,Inactive,Very high,Medium,1302,1868,1295,-2,23,16,,,
0.6762664318,Medium,Inactive,Very high,Medium,1400,2277,1658,-1,18,28,,,
0.6963422298,Medium,Inactive,Very high,Medium,676,1650,1520,-6,3,31,,,
0.7000992298,Medium,Inactive,Very high,Medium,,,,,,,0.3520014584,0.6897390485,0.8467246294
0.7169492245,Medium,Inactive,Very high,Medium,20,1370,969,-8,10,26,,,
0.7383098602,Medium,Inactive,Very high,Medium,-330,1428,543,-8,23,24,,,
0.7580053806,Medium,Inactive,Very high,Medium,397,2474,741,-10,25,20,,,
0.7701265812,Medium,Inactive,Very high,Medium,,,,,,,0.3586196005,0.6899023652,0.8466883898
0.7787487507,Medium,Inactive,Very high,Medium,845,2941,1007,-8,16,18,,,
0.7988762856,Medium,Inactive,Very high,Medium,1033,2987,1040,-8,11,19,,,
0.8205280304,Medium,Inactive,Very high,Medium,1431,2407,603,-10,14,30,,,
0.8370320797,Medium,Inactive,Very high,Medium,,,,,,,0.351271987,0.6971132755,0.8450859189
0.8402900696,Medium,Inactive,Very high,Medium,1636,2265,401,-8,16,32,,,
0.8604221344,Medium,Inactive,Very high,Medium,1661,2257,329,-6,14,29,,,
0.8810634613,Medium,Inactive,Very high,Medium,1223,2381,546,-4,10,21,,,
0.9012291431,Medium,Inactive,Very high,Medium,961,2533,787,-3,13,24,,,
0.9074368477,Medium,Inactive,Very high,Medium,,,,,,,0.3750425577,0.701143682,0.8441902995
0.9217736721,Medium,Inactive,Very high,Medium,820,2531,1368,-4,10,25,,,
0.9431438446,Medium,Inactive,Very high,Medium,765,2312,1430,-6,5,21,,,
0.9626617432,Medium,Inactive,Very high,Medium,704,2051,1237,-7,2,17,,,
0.9835743904,Medium,Inactive,Very high,Medium,841,1811,545,-10,6,10,,,
0.9994986057,Medium,Inactive,Very high,Medium,,,,,,,0.3872085512,0.6725094318,0.850553453
1.0056626797,Medium,Transient,Very high,Medium,1102,2038,332,-12,8,8,,,
1.0242545605,Medium,Transient,Very high,Medium,1355,2405,397,-13,5,12,,,
1.0447585583,Medium,Transient,Very high,Medium,1550,2832,775,-11,-9,10,,,
1.064930439,Medium,Transient,Very high,Medium,1309,2637,811,-9,-16,9,,,
1.0692265034,Medium,Transient,Very high,Medium,,,,,,,0.4135567248,0.6651586294,0.8521869779
1.086537838,Medium,Transient,Very high,Medium,1047,2278,627,-7,-19,5,,,
1.1074652672,Medium,Transient,Very high,Medium,367,2619,698,5,-7,-10,,,
1.1267166138,Medium,Transient,Very high,Medium,383,3226,1481,12,-2,-6,,,
1.1469728947,Medium,Transient,Very high,Medium,1084,3753,3401,18,-12,-6,,,
1.1591939926,Medium,Transient,Very high,Medium,,,,,,,0.4250057936,0.6673742533,0.8516945839
1.1674449444,Medium,Transient,Very high,Medium,949,3078,3723,18,-23,-13,,,
1.1882798672,Medium,Transient,Very high,Medium,641,1705,3395,20,-21,-20,,,
1.2084746361,Medium,Transient,Very high,Medium,-971,-1612,2550,20,4,-31,,,
1.2288894653,Medium,Transient,Very high,Medium,-2053,-2691,2480,14,10,-21,,,
1.234634161,Medium,Transient,Very high,Medium,,,,,,,0.4264008105,0.6674799919,0.8516710997
1.2506422997,Medium,Transient,Very high,Medium,-2204,-3095,2547,6,7,-4,,,
1.2701485157,Medium,Transient,Very high,Medium,-443,-2298,2042,-4,-2,5,,,
1.2902457714,Medium,Transient,Very high,Medium,690,-1841,1523,-4,5,-9,,,
