time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
2.4117553234,Very High,Inactive,Very High,Very High,,,,,,,0.3427840173,0.772331357,0.8283708096
2.4130179882,Very High,Inactive,Very High,Very High,598,-477,1571,-11,-1,-11,,,
2.4328842163,Very High,Inactive,Very High,Very High,561,-413,1647,-11,-1,-12,,,
2.4537854195,Very High,Inactive,Very High,Very High,455,-46,1711,-13,0,-11,,,
2.4743084908,Very High,Inactive,Very High,Very High,488,183,1669,-15,2,-10,,,
2.488683939,Very High,Inactive,Very High,Very High,,,,,,,0.3412020504,0.8286476135,0.8158560991
2.4901640415,Very High,Inactive,Very High,Very High,777,463,1359,-16,8,-7,,,
2.5113530159,Very High,Inactive,Very High,Very High,1009,471,1181,-15,11,-7,,,
2.5311107635,Very High,Inactive,Very High,Very High,1219,432,1150,-14,13,-7,,,
2.5516710281,Very High,Inactive,Very High,Very High,1418,408,1461,-14,12,-9,,,
2.5741562843,Very High,Inactive,Very High,Very High,1420,361,1871,-15,9,-11,,,
2.5786283016,Very High,Inactive,Very High,Very High,,,,,,,0.2652702034,0.837079823,0.8139822483
2.5930509567,Very High,Inactive,Very High,Very High,1484,282,2356,-16,5,-13,,,
2.6135678291,Very High,Inactive,Very High,Very High,1938,236,2540,-12,-4,-14,,,
2.6339650154,Very High,Inactive,Very High,Very High,2167,357,2023,-8,-3,-15,,,
2.6488735676,Very High,Inactive,Very High,Very High,,,,,,,0.2463718355,0.8576912284,0.8094019294
2.6540539265,Very High,Inactive,Very High,Very High,2296,514,1354,-4,0,-13,,,
2.6752283573,Very High,Inactive,Very High,Very High,1394,355,1165,-1,14,-18,,,
2.6950325966,Very High,Inactive,Very High,Very High,849,107,1484,-4,24,-17,,,
2.7160999775,Very High,Inactive,Very High,Very High,376,-427,2079,-4,12,-17,,,
2.7237045765,Very High,Inactive,Very High,Very High,,,,,,,0.2597102225,0.917524457,0.7961056828
2.7358973026,Very High,Inactive,Very High,Very High,221,-285,1859,-3,21,-24,,,
2.7569601536,Very High,Inactive,Very High,Very High,273,-441,1970,-3,19,-23,,,
2.7771699429,Very High,Inactive,Very High,Very High,553,-532,1535,-3,16,-26,,,
2.797798872,Very High,Inactive,Very High,Very High,785,-606,1236,-2,16,-26,,,
2.8086004257,Very High,Inactive,Very High,Very High,,,,,,,0.3026080728,0.9832854867,0.7814921141
2.817933321,Very High,Inactive,Very High,Very High,952,-599,1032,-2,15,-24,,,
2.8390529156,Very High,Inactive,Very High,Very High,1064,-447,1134,-2,15,-19,,,
2.8588519096,Very High,Inactive,Very High,Very High,1133,-348,1336,-2,15,-13,,,
2.8769514561,Very High,Inactive,Very High,Very High,,,,,,,0.3090749979,1.0527156591,0.7660632133
2.8798654079,Very High,Inactive,Very High,Very High,1155,-264,1518,-2,14,-7,,,
2.8997786045,Very High,Inactive,Very High,Very High,996,-296,1899,0,11,-5,,,
2.92055583,Very High,Inactive,Very High,Very High,931,-361,2052,1,9,-5,,,
2.9423041344,Very High,Inactive,Very High,Very High,899,-383,2101,1,6,-2,,,
2.9544298649,Very High,Inactive,Very High,Very High,,,,,,,0.3214582801,1.1241410971,0.7501908541
2.9612360001,Very High,Inactive,Very High,Very High,807,-402,1809,0,3,0,,,
2.981803894,Very High,Inactive,Very High,Very High,691,-461,1590,0,3,2,,,
3.0021193027,High,Inactive,High,Medium,547,-669,1381,-1,4,4,,,
3.0233860016,High,Inactive,High,Medium,546,-698,1435,-1,2,3,,,
3.0333042145,High,Inactive,High,Medium,,,,,,,0.3065947294,1.1483277082,0.7448160648
3.0441594124,High,Inactive,High,Medium,562,-681,1484,0,0,1,,,
3.0635111332,High,Inactive,High,Medium,519,-630,1553,1,-1,-1,,,
3.0842478275,High,Inactive,High,Medium,472,-599,1583,1,-2,-2,,,
3.1047437191,High,Inactive,High,Medium,443,-613,1567,2,-3,-3,,,
3.113255024,High,Inactive,High,Medium,,,,,,,0.3071905375,1.2201094627,0.7288645506
3.1251978874,High,Inactive,High,Medium,574,-642,1462,3,-2,-4,,,
3.1460990906,High,Inactive,High,Medium,701,-597,1435,5,0,-5,,,
3.1662218571,High,Inactive,High,Medium,838,-538,1437,6,1,-4,,,
3.1750853062,High,Inactive,High,Medium,,,,,,,0.3330633342,1.2751892805,0.7166246176
3.1870918274,High,Inactive,High,Medium,1010,-447,1387,7,4,-1,,,
3.2094163895,High,Inactive,High,Medium,1031,-421,1367,7,5,0,,,
3.2274997234,High,Inactive,High,Medium,1002,-375,1352,6,5,2,,,
3.2451426983,High,Inactive,High,Medium,,,,,,,0.4259585738,1.3478211164,0.7004841566
3.2479879856,High,Inactive,High,Medium,995,-294,1348,5,5,3,,,
3.2686226368,High,Inactive,High,Medium,1022,-206,1341,4,6,5,,,
3.2896957397,High,Inactive,High,Medium,1080,-220,1407,3,9,7,,,
3.309599638,High,Inactive,High,Medium,1089,-253,1451,2,10,7,,,
3.3101181984,High,Inactive,High,Medium,,,,,,,0.3961274922,1.4093723297,0.6868061423
3.3298258781,High,Inactive,High,Medium,1088,-268,1470,1,9,8,,,
3.3505251408,High,Inactive,High,Medium,995,-310,1430,-1,9,7,,,
3.3717968464,High,Inactive,High,Medium,935,-361,1432,-2,9,6,,,
3.3731021881,High,Inactive,High,Medium,,,,,,,0.4769384563,1.4628484249,0.6749225855
3.391793251,High,Inactive,High,Medium,876,-418,1500,-3,8,5,,,
3.4132189751,High,Inactive,High,Medium,910,-509,1611,-4,6,4,,,
3.4334964752,High,Inactive,High,Medium,949,-528,1607,-4,5,2,,,
3.4485273361,High,Inactive,High,Medium,,,,,,,0.3959816098,1.515198946,0.6632891297
3.4542140961,High,Inactive,High,Medium,1004,-502,1519,-5,3,1,,,
3.474524498,High,Inactive,High,Medium,1116,-437,1138,-4,6,-1,,,
3.49406147,High,Inactive,High,Medium,1128,-414,1074,-2,10,-1,,,
3.5086467266,High,Inactive,High,Medium,,,,,,,0.4882118702,1.5590916872,0.6535351872
3.5144517422,High,Inactive,High,Medium,1280,-398,1115,-1,15,-1,,,
3.5346412659,High,Inactive,High,Medium,1476,-385,1087,-1,17,0,,,
3.5558488369,High,Inactive,High,Medium,1598,-278,988,0,19,0,,,
3.5726592541,High,Inactive,High,Medium,1832,19,622,0,24,2,,,
3.5735862255,High,Inactive,High,Medium,,,,,,,0.437268585,1.6075605154,0.6427643299
3.592099905,High,Inactive,High,Medium,1946,238,520,-2,24,6,,,
3.6132831573,High,Inactive,High,Medium,1958,316,466,-2,24,6,,,
3.6332893372,High,Inactive,High,Medium,1634,15,1031,-4,22,-2,,,
3.644418478,High,Inactive,High,Medium,,,,,,,0.4219826162,1.6406385899,0.6354136467
3.6549713612,High,Inactive,High,Medium,1546,-61,1575,-5,19,-5,,,
3.6747615337,High,Inactive,High,Medium,1647,80,2068,-8,16,-5,,,
3.6949374676,High,Inactive,High,Medium,2454,749,2069,-10,11,5,,,
3.7080242634,High,Inactive,High,Medium,,,,,,,0.3933823407,1.6689565182,0.6291207671
3.7149701118,High,Inactive,High,Medium,2697,757,1847,-7,9,7,,,
3.7354531288,High,Inactive,High,Medium,2132,15,2095,-3,-5,-8,,,
3.7558829784,High,Inactive,High,Medium,1775,-179,2189,1,-7,-13,,,
3.7773008347,High,Inactive,High,Medium,1465,-329,2156,2,-8,-16,,,
3.7915656567,High,Inactive,High,Medium,,,,,,,0.4072743654,1.706707716,0.6207315922
3.7968175411,High,Inactive,High,Medium,95,-790,1501,-3,-9,-22,,,
3.8174986839,High,Inactive,High,Medium,-577,-842,1335,-7,-3,-14,,,
3.8388974667,High,Inactive,High,Medium,-666,-759,1619,-9,3,-4,,,
3.8584680557,High,Inactive,High,Medium,447,-276,2403,-8,2,0,,,
3.8681850433,High,Inactive,High,Medium,,,,,,,0.4145479798,1.7512538433,0.6108324528
3.8800492287,High,Inactive,High,Medium,925,-162,2288,-5,-2,-3,,,
3.9002604485,High,Inactive,High,Medium,1138,-278,1861,-2,-5,-6,,,
3.924277544,High,Inactive,High,Medium,1296,-447,757,-1,-5,0,,,
3.9381015301,High,Inactive,High,Medium,,,,,,,0.4166480303,1.7702255249,0.6066165566
3.9451608658,High,Inactive,High,Medium,1445,-398,316,-1,-2,8,,,
3.964615345,High,Inactive,High,Medium,1757,-318,-408,2,4,14,,,
3.9854068756,High,Inactive,High,Medium,1868,-378,-849,4,4,11,,,
4.0057058334,High,Inactive,High,Medium,,,,,,,0.4397637844,1.8014245033,0.599683404
4.0065922737,High,Inactive,High,Medium,1801,-437,-1375,4,4,8,,,
4.026170969,High,Inactive,High,Medium,1324,-620,-1814,2,9,-6,,,
4.0469686985,High,Inactive,High,Medium,917,-573,-1080,3,9,-13,,,
4.0673851967,High,Inactive,High,Medium,307,-228,429,4,11,-17,,,
4.0763072968,High,Inactive,High,Medium,,,,,,,0.4860443473,1.8217003345,0.5951777101
4.0880930424,High,Inactive,High,Medium,827,84,3573,-1,14,0,,,
4.108761549,High,Inactive,High,Medium,1348,66,3199,-2,10,4,,,
4.1286280155,High,Inactive,High,Medium,2236,-109,713,3,12,-12,,,
4.1422364712,High,Inactive,High,Medium,,,,,,,0.5012285709,1.8405280113,0.590993762
4.1498589516,High,Inactive,High,Medium,2853,12,-217,6,16,-17,,,
4.1696093082,High,Inactive,High,Medium,3328,160,-460,12,23,-13,,,
4.1901552677,High,Inactive,High,Medium,3489,716,372,15,24,16,,,
4.2081158161,High,Inactive,High,Medium,,,,,,,0.5238948464,1.8897403479,0.5800577402
4.2119414806,High,Inactive,High,Medium,3425,914,631,17,31,33,,,
4.2309110165,High,Inactive,High,Medium,3188,900,905,18,35,45,,,
4.2518405914,High,Inactive,High,Medium,2429,586,1280,16,35,52,,,
4.2725770473,High,Inactive,High,Medium,2242,511,1291,13,34,51,,,
4.2732400894,High,Inactive,High,Medium,,,,,,,0.5499839187,1.8232523203,0.594832778
4.2933905125,High,Inactive,High,Medium,2232,595,1032,9,34,50,,,
4.3094656467,High,Inactive,High,Medium,2265,798,-14,4,47,53,,,
4.3297832012,High,Inactive,High,Medium,2253,732,-294,3,57,55,,,
4.3397407532,High,Inactive,High,Medium,,,,,,,0.5942956805,1.8510212898,0.5886619091
4.3506760597,High,Inactive,High,Medium,2257,691,-263,0,63,57,,,
4.3709313869,High,Inactive,High,Medium,2646,510,-111,-5,69,57,,,
4.3911607265,High,Inactive,High,Medium,2879,456,-11,-7,70,58,,,
4.4063973427,High,Inactive,High,Medium,,,,,,,0.5887859464,1.8078839779,0.5982480049
4.4121084213,High,Inactive,High,Medium,3089,673,-26,-13,75,59,,,
4.4316477776,High,Inactive,High,Medium,3365,817,-18,-12,81,56,,,
4.4533715248,High,Inactive,High,Medium,3737,856,68,-9,89,51,,,
4.4752054214,High,Inactive,High,Medium,,,,,,,0.5189446807,1.4803552628,0.6710321903
4.477866888,High,Inactive,High,Medium,4535,744,655,2,93,28,,,
4.4931149483,High,Inactive,High,Medium,4676,728,955,8,91,18,,,
4.514885664,Medium,Inactive,Low,Medium,4688,594,1098,12,91,1,,,
4.5345447063,Medium,Inactive,Low,Medium,4477,-169,2232,10,80,-29,,,
4.5425000191,Medium,Inactive,Low,Medium,,,,,,,0.4607739151,1.676636219,0.6274141669
4.5550048351,Medium,Inactive,Low,Medium,4630,-308,3186,7,64,-31,,,
4.5755567551,Medium,Inactive,Low,Medium,4932,148,3984,8,45,-14,,,
4.5959045887,Medium,Inactive,Low,Medium,3913,1914,3481,16,18,32,,,
4.6059875488,Medium,Inactive,Low,Medium,,,,,,,0.441724211,1.5917983055,0.6462670565
4.6160006523,Medium,Inactive,Low,Medium,1713,2298,1792,11,9,44,,,
4.6365675926,Medium,Inactive,Low,Medium,-979,2761,-90,4,25,60,,,
4.6580126286,Medium,Inactive,Low,Medium,-1718,3323,0,-3,82,83,,,
4.671636343,Medium,Inactive,Low,Medium,,,,,,,0.4487599134,1.4998685122,0.6666958928
4.6779518127,Medium,Inactive,Low,Medium,465,3108,1694,-1,83,76,,,
4.6987359524,Medium,Inactive,Low,Medium,3073,1058,3848,0,51,89,,,
4.718742609,Medium,Inactive,Low,Medium,2479,233,3739,-18,43,87,,,
4.7397418022,Medium,Inactive,Low,Medium,1696,752,3519,-44,42,81,,,
4.7400934696,Medium,Inactive,Low,Medium,,,,,,,0.4593101442,1.2010531425,0.7330993414
4.7593932152,Medium,Inactive,Low,Medium,2275,6865,4300,-59,35,105,,,
4.7807681561,Medium,Inactive,Low,Medium,2347,9088,5046,-41,19,130,,,
4.8001995087,Medium,Inactive,Low,Medium,1532,10436,5434,-10,15,166,,,
4.8074874878,Medium,Inactive,Low,Medium,,,,,,,0.4447632432,1.2934120893,0.712575078
4.8211381435,Medium,Inactive,Low,Medium,-102,7093,4311,13,35,206,,,
4.8420453072,Medium,Inactive,Low,Medium,-298,4116,2927,5,3,210,,,
4.8618810177,Medium,Inactive,Low,Medium,-89,1909,726,9,-25,198,,,
4.8784155846,Medium,Inactive,Low,Medium,,,,,,,0.4573011994,1.2231869698,0.7281806469
4.882874012,Medium,Inactive,Low,Medium,2075,-1781,-3140,37,-66,115,,,
4.9031534195,Medium,Inactive,Low,Medium,2223,-3421,-5208,39,-56,68,,,
4.923617363,Medium,Inactive,Low,Medium,2622,-3219,-7937,31,-36,1,,,
4.9437596798,Medium,Inactive,Low,Medium,,,,,,,0.446380645,1.0855568647,0.758765161
4.9444422722,Medium,Inactive,Low,Medium,3272,-1782,-8548,28,-27,-7,,,
4.9641430378,Medium,Inactive,Low,Medium,3993,-1183,-8417,25,-27,-21,,,
4.9857470989,Medium,Inactive,Low,Medium,2838,-1692,-6800,16,-9,-36,,,
5.0057981014,Medium,Inactive,Low,Medium,1226,-1747,-5353,17,4,-50,,,
5.0125124454,Medium,Inactive,Low,Medium,,,,,,,0.4231728315,0.9927176833,0.7793960571
5.0255670547,Medium,Inactive,Low,Medium,-130,-1459,-3725,17,9,-84,,,
5.0471332073,Medium,Inactive,Low,Medium,-446,-1352,788,31,5,-176,,,
5.0668721199,Medium,Inactive,Low,Medium,852,10,4184,29,-12,-186,,,
5.0770204067,Medium,Inactive,Low,Medium,,,,,,,0.4353499413,0.8900969625,0.802200675
5.0869309902,Medium,Inactive,Low,Medium,2179,2047,6947,22,-36,-174,,,
5.1082565784,Medium,Inactive,Low,Medium,882,6471,7469,-7,-74,-57,,,
