time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0,Very Low,Walking,Low,Medium,-816,1729,878,7,6,21,0.3202884197,1.2582919598,0.720379591
0,Very Low,Walking,Low,Medium,-816,1729,878,7,6,21,0.3202884197,1.2582919598,0.720379591
0.0206737518,Very Low,Walking,Low,Medium,-919,1677,1003,6,6,18,,,
0.0407898426,Very Low,Walking,Low,Medium,-1182,1655,1299,3,3,18,,,
0.061839819,Very Low,Walking,Low,Medium,-1207,1766,1408,3,2,18,,,
0.0686120987,Very Low,Walking,Low,Medium,,,,,,,0.3389048874,1.2559002638,0.720911026
0.0818629265,Very Low,Walking,Low,Medium,-1170,1881,1460,2,0,18,,,
0.1028785706,Very Low,Walking,Low,Medium,-1296,1930,1513,4,0,17,,,
0.123878479,Very Low,Walking,Low,Medium,-1471,1827,1551,5,1,20,,,
0.1337029934,Very Low,Walking,Low,Medium,,,,,,,0.3073781729,1.2852174044,0.7143961191
0.1431562901,Very Low,Walking,Low,Medium,-1629,1583,1731,5,3,24,,,
0.1637523174,Very Low,Walking,Low,Medium,-1664,1246,2400,2,3,31,,,
0.1850976944,Very Low,Walking,Low,Medium,-1316,1203,2674,-2,3,34,,,
0.2003598213,Very Low,Walking,Low,Medium,,,,,,,0.3332262635,1.2941993475,0.7124001384
0.2046179771,Very Low,Walking,Low,Medium,-707,834,3886,-11,-1,28,,,
0.2255661488,Very Low,Walking,Low,Medium,-837,646,4396,-13,-6,27,,,
0.2455320358,Very Low,Walking,Low,Medium,-1291,613,4649,-12,-13,23,,,
0.266497612,Very Low,Walking,Low,Medium,-2871,109,4792,-3,-25,16,,,
0.2670383453,Very Low,Walking,Low,Medium,,,,,,,0.3683703542,1.2774136066,0.7161303163
0.2872259617,Very Low,Walking,Low,Medium,-3346,-58,4036,4,-25,17,,,
0.3072929382,Very Low,Walking,Low,Medium,-3438,-158,2943,10,-17,18,,,
0.3283832073,Very Low,Walking,Low,Medium,-2543,-220,1002,15,0,14,,,
0.3344070911,Very Low,Walking,Low,Medium,,,,,,,0.3972113132,1.2726330757,0.7171926498
0.3479757309,Very Low,Walking,Low,Medium,-1949,-288,521,13,2,9,,,
0.3694221973,Very Low,Walking,Low,Medium,-1496,-377,354,11,0,5,,,
0.3901736736,Very Low,Walking,Low,Medium,-1666,-705,712,11,-2,5,,,
0.4004216194,Very Low,Walking,Low,Medium,,,,,,,0.4086764753,1.334631443,0.7034152746
0.4095122814,Very Low,Walking,Low,Medium,-2136,-713,1068,13,0,11,,,
0.4304742813,Very Low,Walking,Low,Medium,-2526,-579,1390,16,0,16,,,
0.4513456821,Very Low,Walking,Low,Medium,-2704,-464,1620,19,-1,17,,,
0.4659333229,Very Low,Walking,Low,Medium,,,,,,,0.4438681602,1.3694560528,0.695676446
0.4709091187,Very Low,Walking,Low,Medium,-2630,-361,1695,22,-1,17,,,
0.4922144413,Very Low,Walking,Low,Medium,-2062,-37,1440,27,3,18,,,
0.5117378235,Very Low,Walking,Low,Medium,-1730,259,1344,28,5,20,,,
0.5330064297,Very Low,Walking,Low,Medium,-1460,531,1289,29,5,23,,,
0.5336821079,Very Low,Walking,Low,Medium,,,,,,,0.4600017071,1.3843178749,0.6923738122
0.5532460213,Very Low,Walking,Low,Medium,-1072,827,991,28,8,29,,,
0.5733573437,Very Low,Walking,Low,Medium,-873,805,730,26,12,33,,,
0.593931675,Very Low,Walking,Low,Medium,-787,770,645,24,16,35,,,
0.6002893448,Very Low,Walking,Low,Medium,,,,,,,0.4512105584,1.4219202995,0.6840177178
0.6143584251,Very Low,Walking,Low,Medium,-784,781,737,24,19,34,,,
0.6305894852,Very Low,Walking,Low,Medium,-1048,878,997,26,21,34,,,
0.6515107155,Very Low,Walking,Low,Medium,-1133,951,914,27,24,36,,,
0.6659221649,Very Low,Walking,Low,Medium,,,,,,,0.4415168762,1.4717622995,0.6729416847
0.6715915203,Very Low,Walking,Low,Medium,-1206,1015,457,29,29,42,,,
0.6923294067,Very Low,Walking,Low,Medium,-1181,992,374,27,27,45,,,
0.7124392986,Very Low,Walking,Low,Medium,-1161,891,567,25,22,48,,,
0.7336275578,Very Low,Walking,Low,Medium,-532,209,1763,14,8,50,,,
0.741133213,Very Low,Walking,Low,Medium,,,,,,,0.4164691567,1.5132575035,0.6637205482
0.754049778,Very Low,Walking,Low,Medium,8,-268,2177,8,8,47,,,
0.7739620209,Very Low,Walking,Low,Medium,-119,-440,2471,4,10,27,,,
0.7947423458,Very Low,Walking,Low,Medium,-724,-189,2742,7,4,25,,,
0.8109941483,Very Low,Walking,Low,Medium,,,,,,,0.4371129274,1.5135098696,0.6636644602
0.8149015903,Very Low,Walking,Low,Medium,-1392,56,3036,10,-1,28,,,
0.8354289532,Very Low,Walking,Low,Medium,-2676,122,3471,20,-2,40,,,
0.856695652,Very Low,Walking,Low,Medium,-3194,-312,3648,24,-3,50,,,
0.8765063286,Very Low,Walking,Low,Medium,-3364,-734,3037,26,4,56,,,
0.8806695938,Very Low,Walking,Low,Medium,,,,,,,0.4374614656,1.5378280878,0.6582604647
0.8973689079,Very Low,Walking,Low,Medium,-3682,-897,994,33,31,49,,,
0.9178156853,Very Low,Walking,Low,Medium,-3973,-802,493,36,37,55,,,
0.9381659031,Very Low,Walking,Low,Medium,-4263,-963,1066,34,24,82,,,
0.9476442337,Very Low,Walking,Low,Medium,,,,,,,0.5296045542,1.5745817423,0.6500929594
0.9593074322,Very Low,Walking,Low,Medium,-3897,-1198,1791,30,17,87,,,
0.9786717892,Very Low,Walking,Low,Medium,-3356,-1415,2450,29,14,84,,,
0.999399662,Very Low,Walking,Low,Medium,-2105,-1722,2905,23,12,83,,,
1.0136241913,Very Low,Walking,Low,Medium,,,,,,,0.5581825376,1.6960012913,0.6231108308
1.0201141834,Very Low,Walking,Low,Medium,-1854,-1808,2658,20,13,84,,,
1.0401878357,Very Low,Walking,Low,Medium,-1982,-1661,2346,20,15,83,,,
1.0607111454,Very Low,Walking,Low,Medium,-2794,-1095,1685,22,13,78,,,
1.0751686096,Very Low,Walking,Low,Medium,,,,,,,0.5307148695,1.7683837414,0.6070258617
1.0811274052,Very Low,Walking,Low,Medium,-3102,-900,1404,22,12,80,,,
1.1015861034,Very Low,Walking,Low,Medium,-3297,-745,1165,22,12,80,,,
1.1232097149,Very Low,Walking,Low,Medium,-3586,-549,757,24,10,74,,,
1.1343920231,Very Low,Walking,Low,Medium,,,,,,,0.5497078896,1.7405705452,0.6132065058
1.1425805092,Very Low,Walking,Low,Medium,-3671,-523,543,24,7,72,,,
1.163105011,Very Low,Walking,Low,Medium,-3752,-608,360,24,5,72,,,
1.1842372417,Very Low,Walking,Low,Medium,-3884,-879,191,25,5,69,,,
1.2008605003,Very Low,Walking,Low,Medium,,,,,,,0.5105133057,1.7139151096,0.6191300154
1.2040193081,Very Low,Walking,Low,Medium,-3954,-998,293,26,6,66,,,
1.2249529362,Very Low,Walking,Low,Medium,-3936,-1464,738,30,4,60,,,
1.2449376583,Very Low,Walking,Low,Medium,-3821,-1770,828,31,4,59,,,
1.2663474083,Very Low,Walking,Low,Medium,-3664,-2038,821,32,6,60,,,
1.2671997547,Very Low,Walking,Low,Medium,,,,,,,0.4765454531,1.6850670576,0.6255406141
1.2876532078,Very Low,Walking,Low,Medium,-3362,-2440,956,33,9,61,,,
1.3064618111,Very Low,Walking,Low,Medium,-3225,-2497,1283,33,9,60,,,
1.3272755146,Very Low,Walking,Low,Medium,-2959,-2677,1896,33,6,59,,,
1.3324637413,Very Low,Walking,Low,Medium,,,,,,,0.4353012145,1.6586103439,0.6314198971
1.347442627,Very Low,Walking,Low,Medium,-2339,-2696,2505,34,7,65,,,
1.3686177731,Very Low,Walking,Low,Medium,-2121,-2377,2431,32,10,65,,,
1.3896813393,Very Low,Walking,Low,Medium,-2004,-2050,2366,28,12,62,,,
1.4003343582,Very Low,Walking,Low,Medium,,,,,,,0.4265978932,1.6476974487,0.6338449717
1.4088401794,Very Low,Walking,Low,Medium,-2039,-1501,2118,21,8,50,,,
1.429485321,Very Low,Walking,Low,Medium,-2076,-1444,1850,20,4,49,,,
1.4507174492,Very Low,Walking,Low,Medium,-2143,-1496,1050,22,5,47,,,
1.465471983,Very Low,Walking,Low,Medium,,,,,,,0.3841367066,1.6038459539,0.6435897946
1.4702672958,Very Low,Walking,Low,Medium,-2031,-1525,747,22,6,45,,,
1.4916813374,Very Low,Walking,Low,Medium,-1823,-1540,485,22,7,45,,,
1.5111768246,Very Low,Walking,Low,Medium,-1358,-1565,305,21,13,47,,,
1.5330109596,Very Low,Walking,Low,Medium,-1295,-1602,544,20,15,47,,,
1.5345816612,Very Low,Walking,Low,Medium,,,,,,,0.3585256934,1.5626952648,0.6527343988
1.5528066158,Very Low,Walking,Low,Medium,-1362,-1663,954,20,16,48,,,
1.5727074146,Very Low,Walking,Low,Medium,-1597,-2018,1883,21,13,51,,,
1.5940158367,Very Low,Walking,Low,Medium,-1692,-2281,2094,22,13,54,,,
1.600694418,Very Low,Walking,Low,Medium,,,,,,,0.3496240675,1.5277626514,0.6604971886
1.6135458946,Very Low,Walking,Low,Medium,-1782,-2493,2053,25,14,56,,,
1.6348478794,Very Low,Walking,Low,Medium,-1918,-2477,1610,28,17,57,,,
1.6562268734,Very Low,Walking,Low,Medium,-1929,-2330,1360,29,18,58,,,
1.667983532,Very Low,Walking,Low,Medium,,,,,,,0.3508684635,1.4938033819,0.6680437326
1.6750626564,Very Low,Walking,Low,Medium,-1956,-2144,1228,29,19,60,,,
